d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2021-2022,0.00,0.00
0_other,2022-2023,0.00,0.00
1_facilities_and_construction,2019-2020,805664.23,790052.51
1_facilities_and_construction,2020-2021,2297401.92,2187863.36
1_facilities_and_construction,2021-2022,2297401.92,2135953.52
1_facilities_and_construction,2022-2023,2320983.89,2076741.16
11_defence,2017-2018,1183409.91,1220147.97
11_defence,2018-2019,978707.29,997787.57
11_defence,2019-2020,1086680.34,1077081.41
11_defence,2020-2021,905028.12,862070.53
11_defence,2021-2022,893359.76,830418.65
11_defence,2022-2023,883587.12,790688.58
5_transportation_and_logistics,2017-2018,1823182.64,1877347.95
5_transportation_and_logistics,2018-2019,2964.29,3043.42
5_transportation_and_logistics,2019-2020,49514.79,49068.58
5_transportation_and_logistics,2022-2023,135887.07,120925.09
6_industrial_products_and_services,2017-2018,5054274.64,5207180.43
6_industrial_products_and_services,2018-2019,11144572.03,11361266.41
6_industrial_products_and_services,2019-2020,3310858.76,3286817.92
6_industrial_products_and_services,2020-2021,772898.84,731754.70
6_industrial_products_and_services,2021-2022,22525.90,21155.33
6_industrial_products_and_services,2022-2023,31610.78,28113.65
