d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,14045.90,14476.40
2_professional_services,2018-2019,11154.98,11346.73
2_professional_services,2019-2020,13375.82,13268.48
2_professional_services,2020-2021,4458.61,4223.60
4_medical,2017-2018,1127958.70,1162529.77
4_medical,2018-2019,1152957.69,1173951.39
4_medical,2019-2020,1267736.87,1257563.15
4_medical,2020-2021,1264273.10,1205325.69
4_medical,2021-2022,1264273.10,1183057.52
9_human_capital,2019-2020,24998.99,24567.70
9_human_capital,2021-2022,8823.29,8022.76
