d_vendor_name,overall_total
CDW CANADA,477436.58
ITEX,214000.31
GENESIS INTEGRATION,137953.35
MICROSOFT CANADA,87908.17
BELL CANADA,87382.29
ESRI,76953.47
CISTEL TECHNOLOGY,75677.50
HEWLETT PACKARD,75350.08
HYPERACTIVE PRODUCTIONS,67755.93
ANTHONY MACAULEY ASSOCIATES,66818.88
DECISIVE GROUP,56476.10
CISION CANADA,52579.21
NISHA TECHONOLOGIES,51111.88
BLUMETRIC ENVIRONMENTAL,49907.00
AECOM,47000.00
CONTRACT COMMUNITY,38883.41
BDO CANADA,35000.00
STRATOS,32148.50
ORACLE CANADA,27651.20
MODERN NIAGARA OTTAWA,15566.68
