d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,88609.60,91205.73
1_facilities_and_construction,2018-2019,33639.65,34284.85
1_facilities_and_construction,2019-2020,16091.88,15944.90
1_facilities_and_construction,2021-2022,21019.74,19514.64
2_professional_services,2022-2023,12854.90,11375.88
4_medical,2017-2018,22424.54,23064.95
4_medical,2018-2019,34967.90,35445.62
4_medical,2019-2020,15131.97,14965.89
4_medical,2020-2021,45021.27,42452.67
4_medical,2021-2022,14687.95,13625.42
4_medical,2022-2023,24893.82,22029.67
6_industrial_products_and_services,2017-2018,74017.53,76178.29
6_industrial_products_and_services,2018-2019,108268.17,109416.81
6_industrial_products_and_services,2019-2020,27652.42,27266.76
6_industrial_products_and_services,2020-2021,213402.83,202404.19
6_industrial_products_and_services,2021-2022,1971273.60,1824345.98
6_industrial_products_and_services,2022-2023,855864.23,762136.33
