d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,12947.54,13110.11
1_facilities_and_construction,2021-2022,28932.47,26591.60
3_information_technology,2017-2018,66027.60,67710.93
3_information_technology,2018-2019,100877.30,102343.02
3_information_technology,2019-2020,181481.99,179282.82
3_information_technology,2020-2021,62160.95,59041.48
3_information_technology,2021-2022,128072.46,118852.59
4_medical,2017-2018,143917.00,147309.42
4_medical,2018-2019,51064.14,51569.50
4_medical,2019-2020,45753.75,45218.87
4_medical,2020-2021,5131369.16,4880123.64
6_industrial_products_and_services,2017-2018,230257.08,235824.67
6_industrial_products_and_services,2018-2019,246503.95,249404.17
6_industrial_products_and_services,2019-2020,225406.72,221332.11
6_industrial_products_and_services,2020-2021,521470.30,494739.73
6_industrial_products_and_services,2021-2022,236086.77,219239.33
9_human_capital,2017-2018,17763.69,18222.50
9_human_capital,2018-2019,3356.01,3428.90
