d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,302796.72,310490.06
1_facilities_and_construction,2018-2019,336765.71,341431.85
1_facilities_and_construction,2019-2020,271154.75,269294.55
11_defence,2017-2018,0.00,0.00
2_professional_services,2017-2018,10617321.31,10889561.09
2_professional_services,2018-2019,11924150.38,12102558.55
2_professional_services,2019-2020,210215.99,209998.83
2_professional_services,2020-2021,212828.67,203172.72
2_professional_services,2021-2022,152782.06,108774.61
4_medical,2017-2018,29936.25,30641.91
4_medical,2018-2019,365337.75,371048.78
4_medical,2019-2020,353440.93,350458.25
6_industrial_products_and_services,2017-2018,16957.50,17449.27
