d_vendor_name,overall_total
GRAYBRIDGE INTERNATIONAL CONSULTING,54002319.16
GARTNER,43326362.66
IBISKA TELECOM,27022445.45
LANGUAGE RESEARCH DEVELOPMENT GROUP,20675566.75
TEKSYSTEMS CANADA,17142903.31
ADP CANADA COMPAGNIE ADP CANADA,15199085.84
"NATIONAL TEST PILOT SCHOOL",15030705.93
EAGLE PROFESSIONAL RESOURCES,12232102.51
ECOLE DE LANGUES LA CITE,11312489.73
MEDAVIE,10512512.33
EBSCO CANADA,10317393.83
ELSEVIER,10251322.51
PROSCI CANADA,8788578.41
ECOLE DE LANGUES ABCE,8361962.91
GLOBAL KNOWLEDGE,7906688.08
529040 ONTARIO AND 880382,7488528.03
MAPLESOFT CONSULTING,7488528.03
GLENCAIRN EDUCATIONAL SERVICES,7454715.24
QUEEN S UNIVERSITY,6915292.2
CAE,6507664.95
FLIGHTSAFETY CANADA,6486216.57
THOMSON REUTERS,6468128.63
EMT EMERGENCY MEDICAL TECHNOLOGY,6226181.05
FACTIVA,6190218.73
FAST FORWARD FRENCH,6002914.78
CASCADE COLLEGE,5942000
BLUEDROP TRAINING SIMULATION,5870421.2
RACEROCKS 3D,5070170.66
WOLTERS KLUWER,4832368.6
FORREST GREEN CONSULTING,4765533.56
MANULIFE,4191237.67
CALIAN,4050042.71
TPG TECHNOLOGY CONSULTANTS,3948344.73
S P GLOBAL MARKET INTELLIGENCE,3821027.7
INFO TECH RESEARCH GROUP,3698061.79
SABA SOFTWARE,3406753.57
ERNST YOUNG,3297698.39
VERITAAQ TECHNOLOGY HOUSE,3079550
DELOITTE AND TOUCHE,3061008.87
UNIVERSITY OF OTTAWA,2925530.75
IHS GLOBAL,2789392.95
FORRESTER RESEARCH,2352021.52
INSA,1998339.33
SAS INSTITUTE,1991555.03
CEDROM SNI,1917607.02
PMG TECHNOLOGIES,1901247.6
VIA TRAVAIL,1783107.61
INSTRUX MEDIA,1700866.6
UNITED STATES DEPARTMENT OF THE AIR FORCE,1673375.1
PRICEWATERHOUSE COOPERS,1506099.99
PROQUEST,1432731.78
JOHN WILEY SONS,1374216.46
LEXISNEXIS CANADA,1371061.03
EXCEL HUMAN RESOURCES,1310671.51
BDO CANADA,1258233.11
KPMG,1249222.06
VALCOM CONSULTING,1241830.71
UNIVERSITY OF CALGARY,1238134.71
CTOMS,1162835.92
UNITED STATES DEPARTMENT OF THE NAVY,1134946.14
THE BOEING COMPANY,1066615.2
OPROMA,1036439.89
ARTEMP PERSONNEL SERVICES,1030359.74
ALTIS HUMAN RESOURCES,882516.47
