d_vendor_name,overall_total
NORTHERN MICRO,384333.37
BELL CANADA,265928.27
SI SYSTEMS,196737.83
AVI SPL CANADA,195802.67
ITEX,139136.21
NISHA TECHONOLOGIES,135563.84
MAVERIN,112698.29
EXCEL HUMAN RESOURCES,105551.61
THE AIM GROUP,97151.75
ALTIS HUMAN RESOURCES,91140.15
RHEA,64771.60
TRM TECHNOLOGIES,58511.40
MICROSOFT CANADA,43311.66
MAXSYS STAFFING AND CONSULTING,39998.21
CISTEL TECHNOLOGY,31347.76
LEAN AGILITY,19656.35
ADVANCED BUSINESS INTERIORS,17810.48
DELL COMPUTER,12000.00
FSC,11302.82
SOFTCHOICE,10463.71
CANON,10246.84
