d_vendor_name,overall_total
NORTHERN MICRO,384333.37
BELL CANADA,301819.81
CISTEL TECHNOLOGY,216400.65
SI SYSTEMS,196737.83
AVI SPL,195802.67
EXCEL HUMAN RESOURCES,180993.24
SOLUTIONS MOERAE,155940.00
ITEX,139136.21
NISHA TECHONOLOGIES,135563.84
MAVERIN,112698.29
THE AIM GROUP,97151.75
TRM TECHNOLOGIES,95064.55
MAXSYS STAFFING AND CONSULTING,93106.68
ALTIS HUMAN RESOURCES,91140.15
PURELOGIC,78210.69
MICROSOFT CANADA,67545.01
RHEA,64771.60
LEAN AGILITY,19656.35
SOFTCHOICE,18481.54
ADVANCED BUSINESS INTERIORS,17810.48
FSC,17748.96
SAMSON ASSOCIES,15217.97
CANON,13860.46
DELL COMPUTER,12000.00
