d_vendor_name,d_fiscal_year,total
A HUNDRED ANSWERS,2020-2021,47503.34246575342
ADGA GROUP,2017-2018,13882.05
ADGA GROUP,2020-2021,25504.75
ADRM TECHNOLOGY CONSULTING,2017-2018,5148608.657041833
ADRM TECHNOLOGY CONSULTING,2018-2019,397066.54738121416
ADRM TECHNOLOGY CONSULTING,2019-2020,398947.5557464185
ADRM TECHNOLOGY CONSULTING,2020-2021,649930.2551023025
ADVANCED BUSINESS INTERIORS,2017-2018,32028.47
ADVANCED BUSINESS INTERIORS,2018-2019,201865.22047058825
ADVANCED BUSINESS INTERIORS,2019-2020,70203.71952941176
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,1662.6023835616438
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,105504.43310196369
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,277359.0945144747
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,28209.9076
ALTIS HUMAN RESOURCES,2017-2018,42371.35081967213
ALTIS HUMAN RESOURCES,2018-2019,120451.66632911391
ALTIS HUMAN RESOURCES,2019-2020,29082.313670886077
ALTIS HUMAN RESOURCES,2020-2021,79816.05441176471
AON REED STENHOUSE,2017-2018,11453.134642992067
AON REED STENHOUSE,2018-2019,11453.134642992067
AON REED STENHOUSE,2019-2020,10959.831807541686
AON REED STENHOUSE,2020-2021,2681.8172404371585
APPLIED ELECTONICS,2018-2019,338269.80839948787
APPLIED ELECTONICS,2019-2020,573436.2416005122
APPLIED ELECTONICS,2020-2021,270828.02
ARI FINANCIAL SERVICES,2017-2018,78058.54
ARI FINANCIAL SERVICES,2018-2019,96705.34000000001
ARI FINANCIAL SERVICES,2019-2020,130041.97
ARI FINANCIAL SERVICES,2020-2021,125782.32000000002
ARTEMP PERSONNEL SERVICES,2017-2018,24991.649999999998
ARTEMP PERSONNEL SERVICES,2018-2019,24577.5
ASOKAN BUSINESS INTERIORS,2017-2018,14367.75
AVI SPL CANADA,2018-2019,37998.219999999994
AVI SPL CANADA,2019-2020,26834.29
BDO CANADA,2017-2018,20310.239863013696
BDO CANADA,2018-2019,53671.13013698631
BELL CANADA,2017-2018,84838.09759358552
BELL CANADA,2018-2019,84838.09759358552
BELL CANADA,2019-2020,70177.60217043724
BELL CANADA,2020-2021,161187.35632183906
BP M GOVERNMENT IM IT CONSULTING,2019-2020,14735.564516129032
BP M GOVERNMENT IM IT CONSULTING,2020-2021,115779.43548387097
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,3206231.9872727273
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,3407784.6727272724
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,4114303.64
