d_vendor_name,overall_total
D H PARTNERSHIP,915988969.46
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,845136715.53
COSSETTE COMMUNICATIONS,276957685.81
HEWLETT PACKARD,218468627.53
PRICEWATERHOUSE COOPERS,194843271.2
MACDONALD DETTWILER AND ASSOCIATES,170733137.53
SERCO,167030649.01
SUN LIFE ASSURANCE COMPANY,165967450.58
VFS GLOBAL,165303213.57
PARSONS CANADA,161341932.01
PAL AEROSPACE,159081532.87
IBM CANADA,118441283.63
ACCENTURE,117398156.08
DELOITTE AND TOUCHE,112861220.99
PCL CONSTRUCTORS,107353991.04
PMG TECHNOLOGIES,107119040.68
CALIAN,102135595.08
COLLIERS PROJECT LEADERS,95170844.25
MEDAVIE,94377698.13
GARTNER,92364382.07
MILESTONE ENVIRONMENTAL,84871243.56
QUANTUM MANAGEMENT SERVICES,71185778.14
CGI,70624621.98
KPMG,69501453.45
SI SYSTEMS,69044442.15
"NAHANNI CONSTRUCTION",68949706.96
BROOKFIELD ASSET MANAGEMENT,65027914.19
2KEYS,63405938.84
TIREE,61877314.68
ELLISDON,61458912.71
IRON MOUNTAIN,59297252.39
ALTIS HUMAN RESOURCES,58325674.43
SYSTEMATIX SOLUTIONS,57227870.78
GLAXOSMITHKLINE,55250899.57
EXCEL HUMAN RESOURCES,53833698.78
ATCO,52693740.39
STANTEC,52380243.6
DONNA CONA,51388785.97
ENGLOBE,50474050.95
TPG TECHNOLOGY CONSULTANTS,50075601.68
LIONBRIDGE,44845492.51
MODIS CANADA,44054415.14
"NASITTUQ",42591854.73
ERNST YOUNG,42590899.44
GOLDER ASSOCIATES,41024253.07
COWATERSOGEMA,39443142.26
GRAYBRIDGE INTERNATIONAL CONSULTING,38832809.99
"NAV CANADA",38421137.51
BRIDGES OF CANADA,37270796.42
PROTAK CONSULTING GROUP,36802485.95
RAYMOND CHABOT GRANT THORNTON,36785223.78
APPLIED ELECTONICS,35371540.68
NUNA EAST,33278534.71
IBISKA TELECOM,32960800.22
THE AIM GROUP,31122979.28
AMERESCO CANADA,30563976.27
BDO CANADA,30433665.45
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,28773423.39
TOROMONT,28667153.4
QMR,28512615.41
AGRITEAM CANADA,28033221.41
MLS OVERSEAS,27812355.14
SLR CONSULTING CANADA,27163547.15
TERVITA,27076886.12
KUDLIK CONSTRUCTION,26520470.53
MINDWIRE SYSTEMS,26308784.12
ADGA GROUP,26246133.36
PENNANT CANADA,25655998.99
BUREAU VERITAS CANADA,24696259.63
FRANNAN INTERNATIONAL,24605794.84
851791 NWT,24483565.68
QM JJM CONTRACTING J V,24445299.88
SNC LAVALIN,24170306.24
METRO LOGISTICS,23832455
THE MASHA KRUPP TRANSLATION GROUP,23482079.55
SOMOS,23023761.97
MAXXAM ANALYTICS,22964516.34
BMC SOFTWARE CANADA,22313647.42
MCKINSEY AND COMPANY,22148621.96
UBIQUS CANADA,21972645.96
TEKSYSTEMS CANADA,21961317.69
HONEYWELL,20206356.91
VALCOM CONSULTING,20144930.2
MAPLESOFT CONSULTING,19523616.07
WORLD UNIVERSITY SERVICE OF CANADA,19486112.91
VANCOUVER SHIPYARDS,19264963.35
ARCADIS CANADA,19134929.05
LOGISTIK UNICORP,18939057
NEPTEC DESIGN GROUP,18490487.1
FEDERAL EXPRESS CANADA,18406114.24
MCNALLY CONSTRUCTION,18391744.56
MAXIMUS CANADA,18364166.57
SECUREKEY TECHNOLOGIES,18184679.79
IIC TECHNOLOGIES,17983907.3
"NATIONS TRANSLATION GROUP",17946313.3
SIERRA SYSTEMS GROUP,17885787.75
PROMAXIS,17863872.84
CORADIX TECHNOLOGY CONSULTING,17226486.09
MATCON ENVIRONMENTAL,17043014.59
ANCHOR QEA,17039249.88
SOLUDOC,16126890.55
ARDENT GLOBAL,15924435.88
TALIGENT CONSULTING,15714138.32
WSP,15671420.44
IT NET CONSULTANTS,15471259.18
CANADIAN RED CROSS,15025438.89
HEMMERA ENVIROCHEM,14945049.67
TSUU T INA CONTRACTING GP,14859000
CO VEN,14443095
TES CONTRACT SERVICES,14380560.98
SECURIGUARD SERVICES,14212873.22
SILLIKER JR LABORATORIES,14069570.77
SCA SHIPPING CONSULTANTS ASSOCIATED,13960864.53
LUMINA IT,13953704.44
THE RIGHT DOOR CONSULTING,13656424.33
KING HOE EXCAVATING,13119738.62
PROCOM CONSULTANTS,12898119.28
R R INTERNATIONAL TRANSLATION,12862850.81
TRM TECHNOLOGIES,12582044.53
FVB ENERGY,12535421.66
KANIYASIHK CULTURE CAMPS,12489977.65
LES TRADUCTIONS TESSIER,12355819.94
FELIX TECHNOLOGY,12066601.1
SAP,11972464.32
PROOF EXPERIENCES,11969476.5
CANADA POST,11877028.95
TURNER TOWNSEND,11809951.31
GROUPE ONSCOPE,11795592.1
CONTRACT COMMUNITY,11763411.51
UNITED STATES DEPARTMENT OF THE AIR FORCE,11736783.98
9053 9776 QUEBEC,11715754.2
KEYSTONE ENVIRONMENTAL,11610492.22
NOTRA,11559820.16
GATESTONE,11446596.21
"NAUT MAWT TRIBAL COUNCIL",11309289.71
HITACHI DATA SYSTEMS,11179246.69
SYSTEMSCOPE,11036215.89
DILLON CONSULTING,11001192.49
ELSEVIER,10934003.75
IBI GROUP ARCHITECTS CANADA,10799400.06
UNIVERSITY OF WATERLOO,10727816.29
ABB,10373611.27
QINETIQ,10131383.58
MAXSYS STAFFING AND CONSULTING,10126214.52
GROUPE ROBERT,10125055.29
CANADIAN PAEDIATRIC SOCIETY,10077254.5
DEXTERRA,10020546.8
MICHAEL WAGER CONSULTING,9957180.65
EBSCO CANADA,9948287.19
BANFIELD SEGUIN,9928198.85
CISTEL TECHNOLOGY,9842364.26
AGILEC,9549913.9
ABS AMERICAS,9521312.32
SIMPLEX GRINNELL,9471728.27
UNIVERSITY OF OTTAWA,9437707.32
STRATOS,9335040.74
CANADIAN CORPS OF COMMISSIONAIRES,9302805.13
GOSS GILROY,9234634.42
ARTEMP PERSONNEL SERVICES,9183612.06
SDL INTERNATIONAL CANADA,9011258.88
SEYEM,8911167.15
VISA SERVICES,8822120.37
ACART COMMUNICATIONS,8814304.69
COFOMO,8785262.96
BELL CANADA,8730570.35
UNIVERSITY OF GUELPH,8719861.99
AECOM,8636131.65
WOOD CANADA,8616633.89
VERITAAQ TECHNOLOGY HOUSE,8443936.9
CHU SAINTE JUSTINE,8433318.69
STIFF SENTENCES,8400366.27
UNIVERSITY OF REGINA,8371970.17
BLACK MCDONALD,8326948.58
UNIVERSITY OF CALGARY,8323456.12
DST CONSULTING ENGINEERS,8250164.26
RANDSTAD,8244448.34
UNITED STATES DEPARTMENT OF THE ARMY,8054038.42
PLEIAD CANADA,7909508.54
2536 4589 QUEBEC,7703495.4
MEGALEXIS COMMUNICATIONS,7655172.56
FUJITSU,7576716.2
CEDROM SNI,7520203.55
URBAN VALLEY TRANSPORT,7445927.27
STOPS TACTICAL TRAINING,7434915.78
MCGREGOR GEOSCIENCE,7425204.64
JJM CONSTRUCTION,7414117.97
CIMA,7399330.58
LANNICK CONTRACT SOLUTIONS,7369029.06
COMPAGNIE AMPLEXOR CANADA,7274558.78
ATS SERVICES,7208060.09
D F S,7142698.37
LES TRADUCTEURS REUNIS,7131697.84
MNP,7089416.49
NELSON ENVIRONMENTAL REMEDIATION,7020662.2
FSC,6913925.93
THOMSON REUTERS,6879090.88
IPSOS,6825169.87
IFATHOM,6796226.93
JOHN HOWARD SOCIETY,6574729.21
RACING FORENSICS,6547613.39
QUINTET CONSULTING,6539794.49
A HUNDRED ANSWERS,6537474.61
MCW CUSTOM ENERGY SOLUTIONS,6531932.23
ASBEX,6516030.91
KFN ENTERPRISES PARTNERSHIP,6426204.49
WAMPUM RECORDS,6415341.66
POSTMEDIA NETWORK,6391920.95
CORSORTIUM TRANSTEC,6344130.6
MOTOROLA SOLUTIONS CANADA,6324101.53
INVENTA SALES AND PROMOTIONS,6306197.77
EMT EMERGENCY MEDICAL TECHNOLOGY,6226181.05
ENVIRONICS RESEARCH GROUP,6200428.7
GC STRATEGIES,6127759.69
FORRESTER RESEARCH,6102095.47
CORBEL MANAGEMENT,6098604.15
EXACT LEGAL TRANSLATIONS,6089521.62
MCCARTHY TETRAULT,6055259.06
LAZY H TRAIL COMPANY,6054396.83
DHL EXPRESS CANADA,6033084.6
POMERLEAU,6018761.18
MORNEAU SHEPELL,5960608.14
HASKONING UK,5942941.63
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,5923660.42
BLUEDROP TRAINING SIMULATION,5917594.57
CPCS TRANSCOM,5908555.8
EKOS RESEARCH ASSOCIATES,5898676.29
J M LEDRESSAY ASSOCIATES,5891237.06
KYNDRYL CANADA,5886128.99
LANSDOWNE TECHNOLOGIES,5874461.43
YAMNUSKA,5867828.32
UNIVERSITY OF ALBERTA,5842327.86
MICHEL BASTARACHE SOCIETE PROFESSIONNELLE,5807601.76
PRA,5779447.57
APS AVIATION,5777779.45
TT VISA SERVICES,5770780.84
HERRING CONSERVATION AND RESEARCH SOCIETY,5741016.97
CARLETON UNIVERSITY,5712660.83
CANADIAN NUCLEAR LABORATORIES,5700059.47
INTERNATIONAL REPORTING,5689099.73
CNW GROUP,5640251.12
CBRE,5629303.69
RISK SCIENCES INTERNATIONAL,5578675.96
AMEC FOSTER WHEELER AMERICAS,5559271.07
THE VCAN GROUP,5533175.74
SYM COMMUNICATIONS,5500505.42
CARO ANALYTICAL SERVICES,5447528.78
OPSIS,5445335.12
CISION CANADA,5393191.98
FISH FOOD AND ALLIED WORKERS,5387214.82
PROSCI CANADA,5346868.23
J O THOMAS ASSOCIATES,5332453.55
FUGRO GEOSURVEYS,5257602.06
UNIVERSITY OF TORONTO,5165550.36
UNIVERSITY OF SASKATCHEWAN,5155887.82
ST JOHN AMBULANCE,5138221.8
GAT INTL LOCALIZATION SERVICES,5127976.69
MAKWA RESOURCING,5121435.4
CANADIAN DEVELOPMENT CONSULTANTS,5111819.7
TRADUCTIONS PIERRE CLOUTIER,5107237.04
C2D SERVICES,5105812.07
RACEROCKS 3D,5094950.66
AON REED STENHOUSE,5061589.47
SABA SOFTWARE,5056455.87
MDOS CONSULTING,5051169.59
SELECT GLOBAL INTERNATIONAL,5034601.2
MTC LAW,5012176.73
AEROPRO,4909986.87
TECHNOREM,4866217.63
GILMORE REPRODUCTIONS,4860632.09
3469051 CANADA,4822196.2
INSTRUX MEDIA,4819815.61
GHD,4814104.71
CHARRON HUMAN RESOURCES,4809071.68
SGS AXYS ANALYTICAL SERVICES,4792986.29
QUORUM,4787572.45
WOLTERS KLUWER,4780656.41
OGILVY MONTREAL,4767397.56
FORREST GREEN CONSULTING,4765533.56
4PLAN CONSULTING,4763251.7
THG THE HISTORY GROUP,4735113.69
TORONTO BAIL PROGRAM,4719985.36
MANIFEST COMMUNICATIONS,4713974.5
SOLOTECH,4702355.2
R J MACISAAC CONSTRUCTION,4627738
DATA COMMUNICATIONS MANAGEMENT,4599718.73
MULTINATIONAL LOGISTIC SERVICES,4588441.66
INFO TECH RESEARCH GROUP,4581867.32
UNITED STATES DEPARTMENT OF THE NAVY,4514513.49
UNIVERSITE LAVAL,4500204.16
GENOME QUEBEC,4482205.06
GABRIELA OLIVEIRA,4469828.95
RGB MEDIA,4463494.36
JOHNSON S CONSTRUCTION,4430620.67
QM GP QUANTUM HOLDINGS,4308802.73
WORLDREACH SOFTWARE,4303103.85
AZIMUTH CONSULTING GROUP,4299045.57
UNIVERSITY OF NEW BRUNSWICK,4262260.37
GREATER TORONTO AIRPORT AUTHORITY,4260539.54
MLS,4251889.69
MEDIA Q,4215406.16
ESRI,4212366.47
CANADIAN MARITIME ENGINEERING,4210781.97
CARRE TECHNOLOGIES,4201705.24
WESTERN CANADA MARINE RESPONSE,4198411.85
M SULLIVAN SON,4156290.41
CERIDIAN CANADA,4143927.51
I4C INFORMATION TECHNOLOGY,4134935.39
QUEEN S UNIVERSITY,4119540.66
PRO TEC FIRE SERVICES OF CANADA,4114834.04
TRANSTEC,4071173.63
ALLIANCE EVENTS,4004278.81
JONES LANG LASALLE REAL ESTATE,3954396.5
BP M GOVERNMENT IM IT CONSULTING,3939591.44
JEMTEC,3920000
YORK UNIVERSITY,3912775.11
EASTWAY CONTRACTING,3900886.03
H H CONSTRUCTION,3884172.66
DALHOUSIE UNIVERSITY,3843774.62
MGIS,3828977.16
MARINE RECYCLING,3793703.08
OPENTEXT,3690207.7
PETRO AIR SERVICES,3687535.05
EBC,3644331.79
L3HARRIS,3630918.02
ALS CANADA,3627396.7
UNIVERSITY OF BRITISH COLUMBIA,3617785.34
ROBERTSON MARTIN ARCHITECTS,3607657.87
IDS SYSTEMS CONSULTANTS,3572026.96
CACHE COMPUTER CONSULTING,3549241.35
MOBILE RESOURCE GROUP,3543609.93
FAST TRACK STAFFING,3511408.8
TTC GP AND NOTRA JOINT VENTURE,3426624.07
CANADIAN STANDARDS ASSOCIATION,3369244.26
GDI SERVICES,3362591.96
OTIS ELEVATOR,3319176.73
AMTEK ENGINEERING,3299900.3
CAE,3270264.79
D DOYLE INSTALLATIONS,3256234.62
529040 ONTARIO AND 880382,3250973.48
FMC PROFESSIONALS,3223465.22
CANADENSYS AEROSPACE,3210064.69
HUBSPOKE,3207361.84
LEO PISCES SERVICES GROUP,3169251.57
EXP SERVICES,3147792.01
ASSOCIATED ENGINEERING,3123967.99
VFA CANADA,3103807.54
EXCAVATION RENE ST PIERRE ENG,3100007.56
S P GLOBAL MARKET INTELLIGENCE,3091045.79
CANADIAN BASE OPERATORS,3077211.08
RIGGS ENGINEERING,3012837.6
FACTIVA,2991670.33
