d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,20045.17,20517.68
1_facilities_and_construction,2018-2019,3006.78,3072.08
1_facilities_and_construction,2021-2022,15865.20,14492.47
10_office_management,2017-2018,40771.70,41845.86
10_office_management,2019-2020,43049.17,42232.89
11_defence,2017-2018,73015.61,74861.69
11_defence,2018-2019,91292.64,92912.74
11_defence,2019-2020,37013.10,36733.75
11_defence,2020-2021,213947.93,204874.74
11_defence,2021-2022,482162.80,449194.16
4_medical,2019-2020,38815.49,38611.99
4_medical,2020-2021,100690.21,95417.73
4_medical,2021-2022,63267.86,58697.45
6_industrial_products_and_services,2017-2018,685381.66,702037.51
6_industrial_products_and_services,2018-2019,525886.38,533769.20
6_industrial_products_and_services,2019-2020,468585.40,463064.54
6_industrial_products_and_services,2020-2021,518251.50,489510.01
6_industrial_products_and_services,2021-2022,649514.89,597142.07
