d_vendor_name,overall_total
KPMG,345142.4595026525
LUCIDWORKS,189804.97673655426
NEAL SUSAN,156109.82658959538
SUSAN NEAL,145797.01063829788
DAVID APLIN ASSOCIATES,115586.57
COSSETTE COMMUNICATIONS,113000
BIAPRO INFORMATION SOLUTIONS,102485.48000000001
PTC RECRUITING,96330.23999999999
EVRON COMPUTER SYSTEMS,78216.55578082192
TELECOM COMPUTER SERVICES,60635.350000000006
SECURICORE,56205.342959804024
ROBERT HALF TECHNOLOGY,50913.28
ONX ENTERPRISE SOLUTIONS,49292.41000000001
SCALAR DECISION,48999.06
ELBY PROFESSIONAL RECRUITMENT,45114.71
THE WOHL GROUP,39998.159999999996
PSYCH HEALTH AND SAFETY CONSULTING,39400
INFO TECH RESEARCH GROUP,36954.70491803279
DRAKE INTERNATIONAL,33522.58
NETACCESS SYSTEMS,33185.03
IBM CANADA,32047.18
DECISIVE TECHNOLOGIES,31466.890000000003
AWS,29395.479452054795
LES SERVICES SIPD,28801.579999999998
CANON,24777.355662650603
LINKEDIN IRELAND UNLIMITED COMPANY,24500
BINATECH SYSTEMS SOLUTIONS,24408
NOVA NETWORKS,24267.88
ELLENTON JENNIFER,24000
VITRIUM SYSTEMS,23504
TANKATEK,21941.78
LINKEDIN IRELAND UNLIMITED COMPANY C O 913750,20000
TALLAR CHOULJIAN,20000
BINATECH SYSTEM SOLUTIONS,19662
THE CONFERENCE BOARD OF CANADA,18503.75
JANELLE MINOCHER,18000
2WA CONSULTING,16950
BILINGUAL SOURCE,16950
PYSCH HEALTH SAFETY CONSULTING,15750.000000000002
DAVID APLIN GROUP,14004.590163934427
"NATIONAL SPEAKERS BUREAU",13752.5
ARTICULATE GLOBAL,12991.690163934425
ADVANCED CHIPPEWA TECHNOLOGIES,12617.869999999999
NORTHERN MICRO,12470.09
ROSS MCBRIDE,11300
THE LAVIN AGENCY,10841.26
CDW CANADA,8135.805844748858
GOLDEN MILE MANAGEMENT CONSULTING SERVICES,6430.56
LORDLY JONES,5449.567989056087
SOFTCHOICE,2074.4353219448094
AITCHISON LISA,1500
