d_vendor_name,overall_total
KPMG,623176.54
COSSETTE COMMUNICATIONS,172409.00
CDW CANADA,154888.30
SENSUS COMMUNICATION SOLUTIONS,125040.16
COMBAT NETWORKS,95377.57
MICROSOFT CANADA,62825.86
INFO TECH RESEARCH GROUP,62651.91
TELECOM COMPUTER SERVICES,60635.35
ONX ENTERPRISE SOLUTIONS,49292.41
CANON,45438.35
SOFTCHOICE,35809.38
ADVANCED CHIPPEWA TECHNOLOGIES,34404.27
IBM CANADA,32047.18
DECISIVE GROUP,31466.89
NISHA TECHONOLOGIES,27438.47
NOVA NETWORKS,24267.88
TANKATEK,21941.78
AMAZON,21205.20
CONFERENCE BOARD OF CANADA,18503.75
CHUBB EDWARDS,12683.28
NORTHERN MICRO,12470.09
IPSS,11805.63
ACT,11373.75
