d_vendor_name,overall_total
APPLIED ELECTONICS,5549404.31
SOFTCHOICE,3980045.39
CSI LEASING CANADA,3646157.26
AMAZON,1699207.24
BELL CANADA,1116830.51
ROHDE SCHWARZ CANADA,950062.93
NORTHERN MICRO,837794.57
TEKNION,796155.34
DELL COMPUTER,763000.68
MICROSOFT CANADA,737688.26
STONEWORKS TECHNOLOGIES,564198.64
ORACLE CANADA,500940.91
CISION CANADA,332528.49
IBM CANADA,316215.71
IPSS,266784.32
IRON MOUNTAIN,181719.64
SOLOTECH,179264.89
CDW CANADA,128603.26
SOFTSIM TECHNOLOGIES,100800.00
SHI CANADA,99887.84
DELOITTE,72360.73
QUADBRIDGE,66257.51
COSSETTE COMMUNICATIONS,55025.00
ADVANCED BUSINESS INTERIORS,51714.26
TELUS CANADA,48910.27
CBCI TELECOM,46912.32
RANDSTAD,46110.43
XEROX,38033.58
ECLIPSYS SOLUTIONS,36586.30
PALADIN GROUP,34172.52
SHARP ELECTRONICS,33506.86
NIELSEN,28182.60
LEICA GEOSYSTEMS,27638.82
SUSTEMA,26775.52
ENTRUST,24519.70
NUA OFFICE,23565.09
FREEBALANCE,23539.77
GLOBE AND MAIL,19775.00
ONX ENTERPRISE SOLUTIONS,17181.87
ST JOHN AMBULANCE,16797.85
MISHKUMI TECHNOLOGIES,15872.26
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,10208.52
PITNEY BOWES,8230.08
