d_vendor_name,overall_total
ALTIS HUMAN RESOURCES,3730859.33
LANNICK CONTRACT SOLUTIONS,1690128.56
EXCEL HUMAN RESOURCES,1544839.98
THE AIM GROUP,970978.18
MICROSOFT CANADA,525818.25
DYNAMIC PERSONNEL CONSULTANTS,385108.08
ZYCOM,287224.21
FMC PROFESSIONALS,270513.55
PORTAGE PERSONNEL,253527.64
MAKWA RESOURCING,240067.80
GARTNER,230640.65
CDW CANADA,190140.32
CORADIX TECHNOLOGY CONSULTING,149507.34
TEKNION,146515.37
NISHA TECHONOLOGIES,136249.25
NORTHERN MICRO,124915.64
IDS SYSTEMS CONSULTANTS,117188.27
SAMSON AND ASSOCIATES,115866.06
SOFTCHOICE,74690.74
RAYMOND CHABOT GRANT THORNTON,68783.79
MOERAE SOLUTIONS,58206.09
TOYOTA,55243.41
CANON,43560.46
ADVANCED BUSINESS INTERIORS,43049.86
TURTLE ISLAND STAFFING,41749.72
DONNA CONA,38988.31
IPSS,37783.63
ITEX,35510.03
INFO TECH RESEARCH GROUP,26464.60
SIERRA SYSTEMS GROUP,24459.78
VMWARE,21890.87
LES TRADUCTIONS TESSIER,16231.32
CARAHSOFT TECHNOLOGY,13222.99
LEXISNEXIS CANADA,12851.45
