d_vendor_name,d_fiscal_year,total
ADVANCED BUSINESS INTERIORS,2017-2018,43049.86
ALTIS HUMAN RESOURCES,2017-2018,205822.5376181998
ALTIS HUMAN RESOURCES,2018-2019,926348.1487783731
ALTIS HUMAN RESOURCES,2019-2020,1677657.503603427
ALTIS HUMAN RESOURCES,2020-2021,158616.07798019802
CANON,2019-2020,7507.017931034483
CANON,2020-2021,18026.720689655172
CARAHSOFT TECHNOLOGY,2017-2018,1883.8232328767124
CARAHSOFT TECHNOLOGY,2018-2019,11339.166767123288
CDW CANADA,2018-2019,88089.4012328767
CDW CANADA,2019-2020,45326.922945558705
CDW CANADA,2020-2021,40335.9077193748
CORADIX TECHNOLOGY CONSULTING,2017-2018,19998.760000000002
CORADIX TECHNOLOGY CONSULTING,2018-2019,14103.2136
CORADIX TECHNOLOGY CONSULTING,2019-2020,43376.2704
CORADIX TECHNOLOGY CONSULTING,2020-2021,43257.756
DONNA CONA,2017-2018,38988.310000000005
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,111890.61115727003
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,273217.46884273
EXCEL HUMAN RESOURCES,2017-2018,317146.007936508
EXCEL HUMAN RESOURCES,2018-2019,721836.7709941851
EXCEL HUMAN RESOURCES,2019-2020,427968.6610693069
EXCEL HUMAN RESOURCES,2020-2021,5101.681481481482
FMC PROFESSIONALS,2018-2019,106760.54050445104
FMC PROFESSIONALS,2019-2020,163753.00949554896
GARTNER,2018-2019,15639.509589041098
GARTNER,2019-2020,64313.35093008459
GARTNER,2020-2021,67807.26071375103
IDS SYSTEMS CONSULTANTS,2018-2019,15403.89990665111
IDS SYSTEMS CONSULTANTS,2019-2020,57161.9616336056
IDS SYSTEMS CONSULTANTS,2020-2021,44622.408459743296
INFO TECH RESEARCH GROUP,2018-2019,17787.681967213113
INFO TECH RESEARCH GROUP,2019-2020,8676.918032786885
IPSS,2018-2019,24999.27
IPSS,2019-2020,4045.9865917602992
IPSS,2020-2021,8738.373408239699
ITEX,2017-2018,16394.533949579833
ITEX,2018-2019,19115.496050420166
LANNICK CONTRACT SOLUTIONS,2018-2019,399492.13
LANNICK CONTRACT SOLUTIONS,2019-2020,234665.12490835032
LANNICK CONTRACT SOLUTIONS,2020-2021,366788.0012313454
LES TRADUCTIONS TESSIER S C C,2018-2019,16231.32
LEXISNEXIS CANADA,2020-2021,1734.688904109589
MAKWA RESOURCING,2017-2018,142473.47181008902
MAKWA RESOURCING,2018-2019,97594.32818991097
MICROSOFT CANADA,2018-2019,83734.71731106243
MICROSOFT CANADA,2019-2020,120871.96023084196
MICROSOFT CANADA,2020-2021,120541.70897338065
MOERAE SOLUTIONS,2018-2019,4545.059924433249
MOERAE SOLUTIONS,2019-2020,53661.03007556675
NISHA TECHONOLOGIES,2017-2018,10542.06
NISHA TECHONOLOGIES,2019-2020,125707.19
PORTAGE PERSONNEL,2018-2019,253527.63999999998
RAYMOND CHABOT GRANT THORNTON,2018-2019,68783.79
SIERRA SYSTEMS GROUP,2017-2018,8754.02652631579
SIERRA SYSTEMS GROUP,2018-2019,15705.753473684212
SOFTCHOICE,2017-2018,541.7469398907103
SOFTCHOICE,2018-2019,17172.433032786885
SOFTCHOICE,2019-2020,27801.716038251365
SOFTCHOICE,2020-2021,22223.520180851858
TEKNION,2017-2018,85088.88
TEKNION,2018-2019,40365.2178125
TEKNION,2019-2020,21061.2721875
THE AIM GROUP,2017-2018,114642.78338278932
THE AIM GROUP,2018-2019,78530.30661721069
THE AIM GROUP,2020-2021,377641.1633351588
TOYOTA CANADA,2018-2019,55243.41
TURTLE ISLAND STAFFING,2018-2019,10243.745731958763
TURTLE ISLAND STAFFING,2019-2020,31505.974268041235
VMWARE,2017-2018,7283.654672578445
VMWARE,2018-2019,7283.654672578445
VMWARE,2019-2020,7303.609890859481
VMWARE,2020-2021,19.955218281036835
ZYCOM,2017-2018,105427.01
ZYCOM,2018-2019,6641.458983402489
ZYCOM,2019-2020,49607.632406639
ZYCOM,2020-2021,79687.91276110856
