d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,22851
10_office_management,2017-2018,3212359.30205913
10_office_management,2018-2019,1828363.153359942
10_office_management,2019-2020,3257732.9772210373
10_office_management,2020-2021,825842.2057701979
2_professional_services,2017-2018,245917.32392778137
2_professional_services,2018-2019,1136967.691118767
2_professional_services,2019-2020,254082.55174545504
2_professional_services,2020-2021,175312.61127515798
3_information_technology,2017-2018,488277.47856090235
3_information_technology,2018-2019,496449.0119141049
9_human_capital,2017-2018,1729710.8964421179
9_human_capital,2018-2019,1631489.2755128043
9_human_capital,2019-2020,2427056.7411462856
9_human_capital,2020-2021,4463065.599877364
