d_vendor_name,overall_total
IBM CANADA,89508890.88344471
COMPUGEN,65612048.94729282
COSSETTE COMMUNICATIONS,18884643.75
MAXIMUS CANADA SERVICES,14776814.228067871
CORADIX TECHNOLOGY CONSULTING,11034977.25886838
BELL CANADA,10936780.936272169
MICROSOFT CANADA,7611557.34
SI SYSTEMS,6746808.15
ALTIS HUMAN RESOURCES,6697621.41855535
ORACLE CANADA,6212372.666533876
RAYMOND CHABOT GRANT THORNTON,6139336.066255989
MAXIMUS CANADA,5778195.09
ACART COMMUNICATIONS,5137610.115469117
FUJITSU,4218338.006657534
CERIDIAN CANADA,4143927.5074205417
EXCEL HUMAN RESOURCES,3530554.5242684106
NORTHERN MICRO,3444475.3177898526
LOWE MARTIN COMPANY,3410193.405984126
ST JOSEPH PRINT GROUP,3069875.300988753
LIKE 10,2953937.7
LUMINA IT,2910867.725007534
GILMORE PRINTING SERVICES,2800540.6100000003
MYTICAS CONSULTING,2754689.566324435
ROYAL MOVING STORAGE,2470771.762048193
EQUASION BUSINESS TECHNOLOGIES,2462148.7078180183
GARTNER,2461962.699147866
CIVIX,2423386.105860113
PROCOM CONSULTANTS,2395201.309110507
IBISKA TELECOM,2331305.66892546
ORANGUTECH,1861071.4724931507
TERAMACH TECHNOLOGIES,1765914.8615065708
HELM S DEEP CONSULTATION,1733123.1
VERSATIL BPI,1697484.3721286438
SAMSON AND ASSOCIATES,1649041.61
MAKWA RESOURCING,1597832.7765573768
IT NET CONSULTANTS,1574323.94
ENVELOPPE CONCEPT,1560158.7082331514
SAS INSTITUTE,1445027.6400000001
VERITAAQ TECHNOLOGY HOUSE,1366403.7340277778
SUPREMEX,1360080.4308014573
LEO PISCES SERVICES GROUP,1325313.4507435735
ARTEMP PERSONNEL SERVICES,1310906.07
COTE YVES,1298028.9842304457
DATA COMMUNICATIONS MANAGEMENT,1280523.9543026441
ALTRUISTIC INFORMATICS,1245795.52
GILMORE REPRODUCTIONS,1245324.2759304144
CANON CANADA S BUSINESS,1230254.9701400695
DONNA CONA,1226911.72
MODIS CANADA,1218408.1965117939
TRICO PRINTING,1191782.2573733584
ADRM TECHNOLOGY CONSULTING,1182977.2647056987
PRICEWATERHOUSE COOPERS,1165135.4393959732
OPEX,1161749.61
PROTAK CONSULTING GROUP,1140455.5109833782
ROLLAND ENTERPRISES,1130376.5944558522
ESRI,1123573.4815125582
MINDWIRE SYSTEMS,1063154.05
PURE SPIRIT,1059459.4394652762
SOFTCHOICE,1058422.9098338
RANDSTAD,1054116.3495598591
MAXSYS STAFFING AND CONSULTING,1048746.2499019608
HACKETT CONSULTING,1041938.737919708
DHL EXPRESS CANADA,1000390.5990163934
JOHN DICKSON PROFESSIONAL,988561.3983606558
SUPER CHANNEL INTERNATIONAL,961378.68
DALIAN ENTERPRISES,953002.9467088608
ALEXANDER NICHOLAS,942471.7359016393
CANADIAN CORPS OF COMMISSIONAIRES,905032.7899999999
CANON,885789.3018578726
ADVANIS AND PHOENIX STRATEGIC,804353.6
FELIX TECHNOLOGY,801686.2791771643
ROGERS,755287.3294854015
CANADA POST,753213.5555290548
QUANTUM MANAGEMENT SERVICES,743245.6658623049
RANSTAD INTERIM,743152.41
KROMAR PRINTING,729494.3
ROBERTSON COMPANY,722199.51
ELLICOM,695354.3406189556
SMITH INDUSPAC OTTAWA,670131.81
CDW CANADA,660943.5366795007
"NAVPOINT CONSULTING GROUP",626006.0957492931
OPENFRAME TECHNOLOGIES,619074.8671326676
TRICO PACKAGING PRINT SOLUTION,612294.5977248676
CLOSEREACH,611322.9369525549
PHOENIX STRATEGIC PERSPECTIVES,555336.1959826864
TRICO EVOLUTION,551668.020729927
PUROLATOR COURIER,543199.75
2KEYS,541549.1342371324
MILITARY TRAVEL,519325.13640625
CALIAN,516007.8
6923062 CANADA,502366.57258064515
THE IT BROKER,490309.3367486338
INSOURCE,478563.9906181209
ADVANCED CHIPPEWA TECHNOLOGIES,478452.4034704531
PUROLATOR,477033.25000000006
THE AIM GROUP,470737.91560919106
POINT PAR POINT,458384.7567168999
AON REED STENHOUSE,452392.3468177714
DATA GROUP OF COMPANIES THE,451909.3629555997
THRIVY DEALS,447295.47
