d_vendor_name,overall_total
KYNDRYL CANADA,179263091.09
IBM CANADA,138025378.84
COMPUGEN,78908842.92
CORADIX TECHNOLOGY CONSULTING,20870068.61
BELL CANADA,20631748.50
COSSETTE COMMUNICATIONS,18884643.75
MAXIMUS CANADA,17176319.76
EXCEL HUMAN RESOURCES,12923799.18
MICROSOFT CANADA,12762197.80
SI SYSTEMS,11093138.97
RAYMOND CHABOT GRANT THORNTON,7753732.90
ORACLE CANADA,7720142.80
CERIDIAN,7570003.97
ST JOSEPH PRINT GROUP,5184750.80
FUJITSU,5155645.71
ACART COMMUNICATIONS,5137610.12
NORTHERN MICRO,4767536.43
CIVIX,4406650.52
LOWE MARTIN COMPANY,4328772.35
GILMORE REPRODUCTIONS,3970928.17
SAFE FACE SHIELDS,3784319.15
GARTNER,3638743.67
VERSATIL BPI,3450607.47
LUMINA IT,3032032.06
LIKE 10,2981733.36
IBISKA TELECOM,2554744.50
TERAMACH TECHNOLOGIES,2551645.65
PROCOM CONSULTANTS,2395201.31
VERITAAQ TECHNOLOGY HOUSE,2366466.55
MAKWA RESOURCING,2261385.71
ORANGUTECH,1993858.15
SUPREMEX,1990272.27
LEO PISCES SERVICES GROUP,1981095.80
ESRI,1917927.19
ENVELOPPE CONCEPT,1831135.28
SAMSON ASSOCIES,1742916.95
SAS INSTITUTE,1695318.69
ADRM TECHNOLOGY CONSULTING,1612354.02
HACKETT CONSULTING,1606988.30
RANDSTAD,1605265.92
IT NET CONSULTANTS,1574323.94
SOFTCHOICE,1549350.91
CLOSEREACH,1505440.45
DATA COMMUNICATIONS MANAGEMENT,1502658.49
PROTAK CONSULTING GROUP,1344126.45
ARTEMP PERSONNEL SERVICES,1329431.42
MODIS CANADA,1270686.01
DONNA CONA,1226911.72
CANADA POST,1225755.29
DALIAN ENTERPRISES,1207386.98
CANON,1203755.69
PRICEWATERHOUSE COOPERS,1165135.44
PHOENIX STRATEGIC PERSPECTIVES,1146762.60
MINDWIRE SYSTEMS,1063154.05
MAXSYS STAFFING AND CONSULTING,1048746.25
CANADIAN CORPS OF COMMISSIONAIRES,1030060.40
THE AIM GROUP,1002718.67
ALTIS HUMAN RESOURCES,991857.26
