d_vendor_name,d_fiscal_year,total
2KEYS,2017-2018,200675.56750919117
2KEYS,2018-2019,200675.56750919117
2KEYS,2019-2020,140197.99921875
73719 NEWFOUNDLAND LABRADOR,2019-2020,67493.5
ACART COMMUNICATIONS,2017-2018,1347573.2846872557
ACART COMMUNICATIONS,2018-2019,1636826.5546872558
ACART COMMUNICATIONS,2019-2020,1229446.1170836592
ACART COMMUNICATIONS,2020-2021,923764.159010946
ADRM TECHNOLOGY CONSULTING,2017-2018,223370.82513661205
ADRM TECHNOLOGY CONSULTING,2018-2019,144426.06775956287
ADRM TECHNOLOGY CONSULTING,2019-2020,312297.86255782313
ADRM TECHNOLOGY CONSULTING,2020-2021,502882.50925170066
ADVANCED BUSINESS INTERIORS,2019-2020,93160.68000000001
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,56412.5687392684
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,184371.103959491
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,210729.73939011752
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,26938.991381576154
AON REED STENHOUSE,2017-2018,51449.62238910442
AON REED STENHOUSE,2018-2019,76476.31859323688
AON REED STENHOUSE,2019-2020,206642.1711415525
AON REED STENHOUSE,2020-2021,117824.23469387756
APPLIED ELECTONICS,2019-2020,50725.82
ARTEMP PERSONNEL SERVICES,2017-2018,152220.57499999998
ARTEMP PERSONNEL SERVICES,2018-2019,798114.5735082972
ARTEMP PERSONNEL SERVICES,2019-2020,205790.89633413972
ARTEMP PERSONNEL SERVICES,2020-2021,154780.02515756304
ASOKAN BUSINESS INTERIORS,2019-2020,10721.42
BELL CANADA,2017-2018,11086.96
BELL CANADA,2018-2019,1811949.8839705884
BELL CANADA,2019-2020,4555866.292160244
BELL CANADA,2020-2021,4557877.800141336
BLACKBERRY,2018-2019,40079.73739269407
BLACKBERRY,2019-2020,68972.16760730594
BLACKBERRY,2020-2021,88596.39773972602
BROOKFIELD ASSET MANAGEMENT,2019-2020,46679.86
CALIAN,2017-2018,102097.8
CALIAN,2018-2019,154062.55574614066
CALIAN,2019-2020,259847.44425385934
CANADA POST,2017-2018,84471.56179903231
CANADA POST,2018-2019,83519.31179903231
CANADA POST,2019-2020,482943.9425164861
CANADA POST,2020-2021,102278.73941450416
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,135247.6551716418
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,190850.5848283582
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,515698.29999999993
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,63236.25
CANON,2017-2018,138573.90915406623
CANON,2018-2019,232192.58076562773
CANON,2019-2020,269100.8081124062
CANON,2020-2021,245922.00382577258
CARAHSOFT TECHNOLOGY,2019-2020,42514.29098360656
