d_vendor_name,overall_total
DELOITTE AND TOUCHE,171624686.34812528
IBM CANADA,61768162.84104096
COFOMO,59900397.462033436
CANADIAN CORPS OF COMMISSIONAIRES,42571501.61321903
CORBEL MANAGEMENT,41662450.71534071
VERITAAQ TECHNOLOGY HOUSE,38485259.24803371
G4S SECURITY SERVICES,31027769.058507018
MGIS,29804610.61111748
SMITHS DETECTION,27300730.362105012
TPG TECHNOLOGY CONSULTANTS,26864134.70719151
MOTOROLA SOLUTIONS CANADA,26779786.789018072
GARDA CANADA SECURITY,25996974.31320916
DONNA CONA,25567623.95123891
SI SYSTEMS,25158962.673373234
GARDA SECURITY GROUP,21272261.120000005
LOGISTIK UNICORP,19013637.004779384
CALIAN,18547158.930329993
RANDSTAD,17993259.907107703
PERCEPTICS,17754828.7834217
CGI,16719401.385534458
NISHA TECHONOLOGIES,15513735.536580788
SECURIGUARD SERVICES,14212873.22
GC STRATEGIES,12012371.544388896
TEKSYSTEMS CANADA,11683006.444442535
GARTNER,11559062.468850795
PROCOM CONSULTANTS,10767643.595203644
IBI GROUP ARCHITECTS CANADA,10634353.864297254
CANADIAN RED CROSS,10087327.652427007
IBISKA TELECOM,8627467.853695787
ADVANCED CHIPPEWA TECHNOLOGIES,8465976.033592107
2536 4589 QUEBEC,7703495.403382433
MODIS CANADA,7502475.278084589
FORD MOTOR COMPANY,7361690.109999999
MINDWIRE SYSTEMS,7307942.621367817
GENERAL MOTORS,6696867.83
ECLIPSYS SOLUTIONS,6160527.836836158
NUCTECH COMPANY,6045504.812068672
TORONTO BAIL PROGRAM,6012923.7817562595
D4IS SOLUTIONS,6008327.8512919
CACHE COMPUTER CONSULTING,5896764.731626406
SAP,5870654.260821569
JOHN HOWARD SOCIETY,5769767.732467787
WILLIAM J BARKER CLINICAL,5629085.48
QMR,5612598.536196101
DALIAN ENTERPRISES,5506307.2761259405
ALTIS HUMAN RESOURCES,5370885.675447993
BELL CANADA,5281232.300764677
9053 9776 QUEBEC,5218525
BDO CANADA,5160350.94707837
RAPISCAN SYSTEMS,5067265.416174362
AMAZON,4837712.413630337
DYNABOOK CANADA,4416504.84849315
PRICEWATERHOUSE COOPERS,4404593.2856862005
RAYMOND CHABOT GRANT THORNTON,4192253.9376080004
CANADIAN MARITIME ENGINEERING,4151070.389999999
TALIGENT CONSULTING,3970305.2060411824
RADIATION SOLUTIONS,3930823.347340538
MICROSOFT CANADA,3644021.884315056
LLOYD LIBKE LAW ENFORCEMENT SALES,3608655
CDW CANADA,3335101.5896008825
GDI SERVICES,3224165.983926418
ADGA GROUP,3211776.539355436
"NAV CANADA",3139878.5708178133
MCKINSEY AND COMPANY,3128700
INTEGRA NETWORKS,3084770.92
PACIFIC SAFETY PRODUCTS,3064975.7413778407
TOSHIBA CANADA,3061509.6907938044
OLIN,2971684.17
NEPTUNE SECURITY SERVICES,2796169.74
NEWFOUND RECRUITING,2692931.8422782035
MDOS CONSULTING,2587507.4584509367
TRM TECHNOLOGIES,2557328.8960072314
MORPHO CANADA,2527794.930966859
DELCO AUTOMATION,2497531.2014265945
ORACLE CANADA,2383625.692857552
"NAVPOINT CONSULTING GROUP",2368243.1877405406
PRECISIONERP,2325183.3698630137
EXCEL HUMAN RESOURCES,2317200.267222738
SYSTEMATIX SOLUTIONS,2280191.6322769565
PRECISIONIT,2206771.8121675276
WORLDREACH SOFTWARE,2154129.741383867
PROSCI CANADA,1935352.9032047365
VMWARE,1913853.5693103448
AGILENT,1796025.7362765514
DWP SOLUTIONS,1790387.1670547558
ERNST YOUNG,1734159.1111064786
MOORE CANADA,1708596.0850222553
THE AIM GROUP,1588727.2660404316
TITAN BOATS,1549529.1400000001
JIM PATTISON INDUSTRIES,1546000.9879496077
GREATER TORONTO AIRPORT AUTHORITY,1538907.4017518247
TOYOTA CANADA,1500310.45
PALADIN GROUP,1485760.2227146737
SALVATION ARMY,1272245.279065156
TELUS CANADA,1096329.1975674033
LEO PISCES SERVICES GROUP,1076040.3579568034
FCA CANADA,1071716.43
ADRM TECHNOLOGY CONSULTING,1061443.831250561
SOFTCHOICE,1060283.1646849315
IMP GROUP,1028858.5878489327
TYCO INTEGRATED FIRE SECURITY,1006496.4234193509
THERMO FISHER SCIENTIFIC,978586.7788358048
SERCO,954941.9085746103
CORADIX TECHNOLOGY CONSULTING,924475.7058269442
MEGGITT,829718.6737797958
TES CONTRACT SERVICES,826437.2562226383
FUJITSU,825506.641267852
IT NET CONSULTANTS,812786.4
I4C INFORMATION TECHNOLOGY,793260
AVI SPL CANADA,788297.2291803278
SOMOS,750202.3247219183
CARAHSOFT TECHNOLOGY,750017.4695354238
4PLAN CONSULTING,696477.0489470169
MAPLESOFT CONSULTING,677314.1061486659
SYSTEMSCOPE,665168.9608021878
UNISYS CANADA,653553.93
10647802 CANADA,618204.2217231812
CSDC SYSTEMS,593486.867924425
THE RIGHT DOOR CONSULTING,585792.2926395127
GOSS GILROY,577920.993961039
CLOSEREACH,555309.8062633262
PURELOGIC,542547.41
LUMINA IT,526842.4208029197
HEWLETT PACKARD,485014.9839839552
IHS GLOBAL,480360.5989954338
CANON,479599.9719910984
PRINTERS PLUS,477328.2167573422
LEXISNEXIS CANADA,470287.4218549452
EXTRAVISION VIDEO TECHNOLOGIES,458349.53
ECOLE DE LANGUES ABCE,448574.19255980366
SUBARU CANADA,424910.8
ACME FUTURE SECURITY CONTROLS,422538.94318432396
XEROX,418903.4110038192
COSSETTE COMMUNICATIONS,417014.83
ACCESS 2 NETWORKS,405896
QUINTET CONSULTING,400914.12
RAMPART INTERNATIONAL,398604.28444444446
GRAYBRIDGE INTERNATIONAL CONSULTING,374094.74433721945
HYPERTEC,369906.07
ACT,364740.75895890413
OPENFRAME TECHNOLOGIES,363698.39452054794
GLOBAL UPHOLSTERY,359059.568852459
HONEYWELL,351051.0154022281
BRUKER,344800.89
EAGLE PROFESSIONAL RESOURCES,331974.824891361
MOERAE SOLUTIONS,319734.07407407404
FREEBALANCE,317581.98
SUMMIT CANADA DISTRIBUTORS,311793.23152886116
IRON MOUNTAIN,308435.13
MITSUBISHI MOTOR SALES,302425.24
GRAND TOY,301811.26
OPENTEXT,289955.9347696301
ACKLANDS GRAINGER,283430.10930473026
TEKNION,269044.82627906976
SOFTSIM TECHNOLOGIES,268768.59855541715
THE MASHA KRUPP TRANSLATION GROUP,265171.2169784173
INFO TECH RESEARCH GROUP,261361.3542959427
GENESIS INTEGRATION,260285.56
CONTRACT COMMUNITY,252658.70831714425
GLOBAL KNOWLEDGE,238824.09
ADVANCED BUSINESS INTERIORS,231624.78008474575
ROGERS,226600.12
UNIVERSITY OF OTTAWA,217638
NISSAN CANADA,209026
EKOS RESEARCH ASSOCIATES,207284.94
WORKDYNAMICS TECHNOLOGIES,197386.84943391918
PURESPIRIT SOLUTIONS,190928.41999999998
