d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,16548.33,17028.26
1_facilities_and_construction,2018-2019,87914.79,89249.60
1_facilities_and_construction,2019-2020,123388.26,121849.85
1_facilities_and_construction,2020-2021,55944.11,53070.37
1_facilities_and_construction,2021-2022,113860.62,105724.78
1_facilities_and_construction,2022-2023,121242.72,107937.08
2_professional_services,2021-2022,15982.72,14448.12
3_information_technology,2022-2023,34659.93,30672.15
4_medical,2018-2019,15722.55,15869.42
4_medical,2020-2021,71210.45,67808.63
4_medical,2021-2022,74119.70,67574.44
6_industrial_products_and_services,2017-2018,1456450.21,1498853.25
6_industrial_products_and_services,2018-2019,558319.92,567865.50
6_industrial_products_and_services,2019-2020,180297.05,176317.05
6_industrial_products_and_services,2020-2021,506110.18,477305.33
6_industrial_products_and_services,2021-2022,613581.48,570514.08
6_industrial_products_and_services,2022-2023,526881.21,468407.13
