d_vendor_name,d_fiscal_year,total
1019837 ONTARIO,2017-2018,36636.298293029875
1019837 ONTARIO,2018-2019,43136.28669985776
1019837 ONTARIO,2019-2020,43254.468307254625
1019837 ONTARIO,2020-2021,43136.28669985776
3005526 CANADA,2017-2018,105966.91791376912
3005526 CANADA,2018-2019,89076.58208623088
7792395 CANADA,2017-2018,83238.75
ABCE LANGUAGE SCHOOL,2017-2018,111146.92807491429
ABCE LANGUAGE SCHOOL,2018-2019,94899.72858971481
ABCE LANGUAGE SCHOOL,2019-2020,45314.3433353709
ABI ADVANCED BUSINESS INTERIORS,2017-2018,39208.340000000004
ABI ADVANCED BUSINESS INTERIORS,2018-2019,348978.99
ACCESS 2 NETWORKS,2017-2018,18110.662942664418
ACCESS 2 NETWORKS,2018-2019,18110.662942664418
ACCESS 2 NETWORKS,2019-2020,2356.0450819672133
ACCESS 2 NETWORKS,2020-2021,26387.70491803279
ACCURATE DESIGN COMMUNICATION,2017-2018,39358.94784172662
ACCURATE DESIGN COMMUNICATION,2018-2019,39358.94784172662
ACCURATE DESIGN COMMUNICATION,2019-2020,39466.78057553957
ACCURATE DESIGN COMMUNICATION,2020-2021,3234.982014388489
ADRM TECHNOLOGY CONSULTING,2020-2021,92927.81067961165
ADVITEK,2017-2018,6346.302217659137
ADVITEK,2018-2019,18986.887782340862
ALTIS HUMAN RESOURCES,2020-2021,130200
ALTRUISTIC INFORMATICS CONSULTING,2017-2018,23728.760000000002
ALTRUISTIC INFORMATICS CONSULTING,2018-2019,11187
AON CANADA,2018-2019,24998
AZUR HUMAN RESOURCES,2017-2018,21636.72
BELL CANADA,2020-2021,84128.86912312715
BLACKBERRY,2020-2021,14753.62126027397
CANADIAN HEARING SERVICES,2020-2021,69776.84763948497
CBCI TELECOM CANADA,2017-2018,172832.41844036695
CBCI TELECOM CANADA,2018-2019,193782.88155963298
CDW CANADA,2018-2019,27511.73346994535
CDW CANADA,2019-2020,41931.67653005464
CDW CANADA,2020-2021,24742.629999999997
CHARRON HUMAN RESOURCES,2018-2019,24408
CISION CANADA,2017-2018,59613.34022173631
CISION CANADA,2018-2019,59613.34022173631
CISION CANADA,2019-2020,56029.237434222625
CISION CANADA,2020-2021,54639.482557502735
CLOSEREACH,2018-2019,22830.940000000002
CONVERSART CONSULTING,2018-2019,20790
COSSETTE COMMUNICATIONS,2017-2018,86883.45
COSSETTE COMMUNICATIONS,2018-2019,193382.55
CPCS TRANSCOM,2019-2020,24909.329999999998
CRESTRON CANADA,2017-2018,32177.74
CSA GROUP,2018-2019,77.25306289881495
CSA GROUP,2019-2020,28274.62102096627
CSA GROUP,2020-2021,28197.367958067454
DECISIVE TECHNOLOGIES,2019-2020,3064.557732240437
DECISIVE TECHNOLOGIES,2020-2021,26014.200623923945
DELL COMPUTER,2017-2018,25442.59637049089
DELL COMPUTER,2018-2019,24097.995823045636
DELL COMPUTER,2019-2020,9108.175435139572
DELL COMPUTER,2020-2021,9083.28970990695
DONNA CONA,2017-2018,132080.4331015299
DONNELLEY FINANCIAL SOLUTIONS,2017-2018,12268.119671232878
DONNELLEY FINANCIAL SOLUTIONS,2018-2019,10721.756054794521
DRUIDE INFORMATIQUE,2019-2020,7931.836403269754
DRUIDE INFORMATIQUE,2020-2021,25433.353359503966
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,29116.919772403984
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,34282.82489331437
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,34376.750440967284
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,34282.82489331437
EATON INDUSTRIES CANADA COMPANY,2017-2018,18609.85
EATON INDUSTRIES CANADA COMPANY,2018-2019,47.83020491803279
EATON INDUSTRIES CANADA COMPANY,2019-2020,5835.285
EATON INDUSTRIES CANADA COMPANY,2020-2021,5787.454795081967
EVALUATION PERSONNEL SELECTION,2020-2021,71422.47
EXCEL HUMAN RESOURCES,2017-2018,41735.49700787402
EXCEL HUMAN RESOURCES,2018-2019,16689.282992125987
EXCEL HUMAN RESOURCES,2020-2021,280754.40785402706
FESTIVAL PROMOTIONS,2018-2019,19997.25
FLIGHTGLOBAL,2018-2019,23709.78
FOXRED CONSULTING,2017-2018,71161.71648907832
FOXRED CONSULTING,2018-2019,71161.71648907832
FOXRED CONSULTING,2019-2020,71356.68009589771
GARTNER,2017-2018,19092.40054794521
GARTNER,2018-2019,56041.19438356165
GARTNER,2019-2020,42494.45506849315
GROUPE CONSEIL BAASTEL,2017-2018,70171.86546125964
GROUPE CONSEIL BAASTEL,2018-2019,56960.454576905904
GROUPE CONSEIL BAASTEL,2019-2020,57116.510616842635
GROUPE CONSEIL BAASTEL,2020-2021,9333.97055798687
HELP SYSTEMS,2018-2019,6860.117696758739
HELP SYSTEMS,2019-2020,35623.90230324126
HILTON LAC LEAMY,2018-2019,12532.720000000001
HOLMES AND BRAKEL BUSINESS,2018-2019,15239.43
HYPERTEC,2020-2021,109226.40231500943
IBISKA TELECOM,2018-2019,42137.34332151261
IBISKA TELECOM,2019-2020,176284.41667848738
ICEBERG NETWORKS,2020-2021,66765.01642169566
INSA,2019-2020,9931.368065395096
INSA,2020-2021,45875.857180506544
INSIGHT SOFTWARE CANADA,2019-2020,4067.232896174864
INSIGHT SOFTWARE CANADA,2020-2021,24536.40907103825
