d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,14245.84,14378.92
2_professional_services,2019-2020,20227.64,20290.24
4_medical,2017-2018,1280758.65,1320348.28
4_medical,2018-2019,1280758.65,1305302.01
4_medical,2019-2020,1359626.51,1348780.80
4_medical,2020-2021,1355911.69,1291262.74
4_medical,2021-2022,1355911.69,1260625.89
4_medical,2022-2023,1355911.69,1213275.46
9_human_capital,2017-2018,508825.78,524554.13
9_human_capital,2018-2019,323655.96,330271.32
9_human_capital,2019-2020,508037.69,504353.53
9_human_capital,2020-2021,442588.18,421485.88
9_human_capital,2021-2022,415939.99,386751.29
9_human_capital,2022-2023,33990.71,30702.59
