d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2022-2023,15484.16,13799.51
4_medical,2019-2020,474127.69,472954.35
4_medical,2020-2021,223061.26,211111.94
4_medical,2021-2022,22084.55,20049.74
4_medical,2022-2023,71423.20,63299.87
6_industrial_products_and_services,2017-2018,654661.72,674918.81
6_industrial_products_and_services,2018-2019,487313.01,495493.92
6_industrial_products_and_services,2019-2020,1005668.76,998585.81
6_industrial_products_and_services,2020-2021,1935799.50,1835788.14
6_industrial_products_and_services,2021-2022,1332249.07,1240238.17
6_industrial_products_and_services,2022-2023,1671606.18,1489663.33
