d_vendor_name,overall_total
SUN LIFE ASSURANCE COMPANY,165845206.96622434
SYSTEMATIX SOLUTIONS,61443276.13406599
IBM CANADA,18077710.951959714
CACHE COMPUTER CONSULTING,17529494.368200492
SAP,12874198.422357868
MICROSOFT CANADA,11290446.322227553
SI SYSTEMS,11172534.926212607
GC STRATEGIES,8820212.06274144
GARTNER,7493698.661210019
THE MASHA KRUPP TRANSLATION,5529198.669609484
DELOITTE AND TOUCHE,5528527.070894714
PLEIAD CANADA,4691437.367126427
ERNST YOUNG,4463608.119554399
TES CONTRACT SERVICES,4363034.6281233
ALTIS HUMAN RESOURCES,4360732.039096003
ECOLE DE LANGUES LA CITE,4249374.606299212
TEKSYSTEMS CANADA,4042194.5928195063
THE AIM GROUP,3886188.1210702765
ONIX NETWORKING CANADA,3462640.06
EXCEL HUMAN RESOURCES,3445302.7409592574
ORANGUTECH,3059674.3328252034
I4C INFORMATION TECHNOLOGY,2857108.080529509
NISHA TECHONOLOGIES,2769390.79
RANDSTAD,2329072.102938659
CANADIAN CORPS OF COMMISSIONAIRES,2203096.7
QMR,2162769.0978142414
AVI SPL CANADA,2045627.2
IBISKA TELECOM,2012022.2516196542
ORACLE CANADA,1973081.6999999997
PRICEWATERHOUSE COOPERS,1879609.6899694393
TPG TECHNOLOGY CONSULTANTS,1816689.466484268
LUMINA IT,1667287.649193905
GOSS GILROY,1658570.0299352752
PROCOM CONSULTANTS,1658441.0151329366
MAXSYS STAFFING CONSULTING,1563921.5999999999
KONICA MINOLTA BUSINESS SOLUTIONS,1476900.8608022404
CLOSEREACH,1466725.4341380093
CISTEL TECHNOLOGY,1305943.886861314
TIREE,1285008.5016746873
LEVERAGE TECHNOLOGY RESOURCES,1107877.13158398
LES TRADUCTIONS TESSIER S C C,1046513.5319452055
GRAYBRIDGE INTERNATIONAL CONSULTING,764905.260839895
MDOS CONSULTING,736046.1052867384
THE RIGHT DOOR CONSULTING SOLUTIONS,710516.943745614
CGI,682709.4474153297
VERITAAQ TECHNOLOGY HOUSE,682520.9968075785
4PLAN CONSULTING,677533.2600921536
AMAZON,658790
ARTEMP PERSONNEL SERVICES,624174.0901819769
PROSCI CANADA,584006.6
SIERRA SYSTEMS GROUP,578214.975358423
KPMG,575625.4561300158
MCCARTHY TETRAULT,565000
TAG HR,538806.3276337183
ADVANCED CHIPPEWA TECHNOLOGIES,514628.07161643833
THOMAS SCHMIDT,511577.4924127466
NEWFOUND RECRUITING,473897.3897389739
ECLIPSYS SOLUTIONS,465159.23000000004
OPROMA,397935.34152542375
SOFTCHOICE,397898.07572079584
DONNA CONA,380002.7838685801
BDO CANADA,371462.8888073395
INFO TECH RESEARCH GROUP,369091.2076472691
THE HALIFAX GROUP,356750.9578544061
SAS INSTITUTE,356598.70336065575
SYSTEMSCOPE,355736.8825641026
TERAMACH TECHNOLOGIES,308584.71106849314
CBCI TELECOM,295176.2958720421
UNIVERSITY OF OTTAWA,292624.8
INSA,271049.96941692644
CDW CANADA,258798.94556164384
PROTAK CONSULTING GROUP,258770
ECOLE DE LANGUES ABCE,250575
ICEBERG NETWORKS,244147.8
PRINTERS PLUS,243873.5117648252
CONEXSYS,243833.91999999995
MAPLESOFT CONSULTING,223539.01739012846
CONTRACT COMMUNITY,217726.13999999998
FAST TRACK STAFFING,208085.1445945946
COLLIERS PROJECT LEADERS,192100
QUINTET CONSULTING,175912.54469476745
DELCO AUTOMATION,163277.4256886108
ROGERS,161232.0765205479
EKOS RESEARCH ASSOCIATES,160425.5052631579
DLS TECHNOLOGY,159517.62576616835
ENVIRONICS RESEARCH GROUP,154748.64
TEKNION,149144.30000000002
MNP,144983.52
SOLOTECH,142280.0039409346
NOVA NETWORKS,140104.32
CSDC SYSTEMS,136395.53529452055
TURTLE ISLAND STAFFING,135699.92
MEDIA Q,127059.36812230379
ITEX,115043.77
DALHOUSIE UNIVERSITY,102900
JUMPING ELEPHANTS,98973.87
FORRESTER RESEARCH,90095.69863013699
GENESIS INTEGRATION,78390.37000000001
SHI CANADA,77600.26
TELUS CANADA,70289.24
WESTBURY NATIONAL SHOW SYSTEMS,69255.15
SAMSON ASSOCIES,64185.24
WOLTERS KLUWER,61047.305753424655
IMP GROUP,56500
FORD MOTOR COMPANY,55151.91000000001
CARAHSOFT TECHNOLOGY,50000.788594355865
DELL COMPUTER,50000
UNIVERSITY OF WATERLOO,39954.54
CBCI TELECOM CANADA,39632.810000000005
ONX ENTERPRISE SOLUTIONS,33900
CORADIX TECHNOLOGY CONSULTING,33617.5
GILMORE REPRODUCTIONS,33425.4
PROLOGIC SYSTEMS,32942.33
ABS AMERICAS,31176.24635036496
GLOBAL KNOWLEDGE,27120
THE RIGHT DOOR CONSULTING,26668
PROMAXIS,26265.67
MINDWIRE SYSTEMS,24999.79
OPENTEXT,24998.99
GLOBAL UPHOLSTERY,24998.71
STANTEC,24859.999999999996
CANADA POST,23996.797392010798
OPTIV CANADA FEDERAL,23962.890410958906
ZERNAM ENTERPRISE,23479.14
CARLETON UNIVERSITY,22261
DWP SOLUTIONS,20754.67889908257
THOMSON REUTERS CANADA,20195.699999999997
LANSDOWNE TECHNOLOGIES,18136.5
A HUNDRED ANSWERS,16814.4
MORNEAU SHEPELL,15459.033184526745
ADVANCED BUSINESS INTERIORS,14758.93
CISION CANADA,11921.5
TOTEM OFFISOURCE,10576.800000000001
PITNEY BOWES,9920.553780821916
DYNAMIC PERSONNEL CONSULTANTS,3909.1
XEROX,3038.5753918784458
