d_vendor_name,overall_total
SUN LIFE ASSURANCE COMPANY,165845206.97
SYSTEMATIX SOLUTIONS,61443276.13
IBM CANADA,18077710.95
CACHE COMPUTER CONSULTING,17529494.37
SAP,13320145.44
MICROSOFT CANADA,11290446.32
SI SYSTEMS,11172534.93
GC STRATEGIES,8820212.06
GARTNER,7493698.66
DELOITTE AND TOUCHE,5528946.82
THE MASHA KRUPP TRANSLATION GROUP,5452048.42
TES CONTRACT SERVICES,4922385.10
PLEIAD CANADA,4691437.37
ERNST YOUNG,4463608.12
ALTIS HUMAN RESOURCES,4360732.04
ECOLE DE LANGUES LA CITE,4249374.61
TEKSYSTEMS CANADA,4009526.11
THE AIM GROUP,3886188.12
ONIX NETWORKING CANADA,3462640.06
EXCEL HUMAN RESOURCES,3445302.74
ORANGUTECH,3059674.33
I4C INFORMATION TECHNOLOGY,2857108.08
NISHA TECHONOLOGIES,2769390.79
RANDSTAD,2329072.10
CANADIAN CORPS OF COMMISSIONAIRES,2203096.70
QMR,2162769.10
IBISKA TELECOM,2012022.25
AVI SPL CANADA,1990553.89
ORACLE CANADA,1973081.70
PRICEWATERHOUSE COOPERS,1879609.69
TPG TECHNOLOGY CONSULTANTS,1816689.47
LUMINA IT,1667287.65
GOSS GILROY,1658570.03
PROCOM CONSULTANTS,1658441.02
MAXSYS STAFFING AND CONSULTING,1563921.60
KONICA MINOLTA BUSINESS SOLUTIONS,1476900.86
CLOSEREACH,1466725.43
CISTEL TECHNOLOGY,1305943.89
TIREE,1285008.50
LEVERAGE TECHNOLOGY RESOURCES,1107877.13
LES TRADUCTIONS TESSIER,1046513.53
THE RIGHT DOOR CONSULTING,937449.19
GRAYBRIDGE INTERNATIONAL CONSULTING,764905.26
MDOS CONSULTING,736046.11
CGI,682709.45
VERITAAQ TECHNOLOGY HOUSE,682521.00
4PLAN CONSULTING,677533.26
AMAZON,658790.00
ARTEMP PERSONNEL SERVICES,624174.09
PROSCI CANADA,584006.60
SIERRA SYSTEMS GROUP,578214.98
KPMG,575625.46
MCCARTHY TETRAULT,565000.00
TAG HR,538806.33
ADVANCED CHIPPEWA TECHNOLOGIES,514628.07
THOMAS SCHMIDT,511577.49
NEWFOUND RECRUITING,473897.39
ECLIPSYS SOLUTIONS,465159.23
OPROMA,397935.34
SOFTCHOICE,397898.08
DONNA CONA,380002.78
BDO CANADA,371462.89
INFO TECH RESEARCH GROUP,369091.21
THE HALIFAX GROUP,356750.96
SAS INSTITUTE,356598.70
SYSTEMSCOPE,355736.88
CBCI TELECOM,334809.11
TERAMACH TECHNOLOGIES,308584.71
UNIVERSITY OF OTTAWA,292624.80
INSA,271049.97
CDW CANADA,258798.95
PROTAK CONSULTING GROUP,258770.00
ECOLE DE LANGUES ABCE,250575.00
ICEBERG NETWORKS,244147.80
PRINTERS PLUS,243873.51
CONEXSYS,243833.92
MAPLESOFT CONSULTING,223539.02
CONTRACT COMMUNITY,217726.14
FAST TRACK STAFFING,208085.14
COLLIERS PROJECT LEADERS,192100.00
QUINTET CONSULTING,175912.54
DELCO AUTOMATION,163277.43
ROGERS,161232.08
EKOS RESEARCH ASSOCIATES,160425.51
DLS TECHNOLOGY,159517.63
ENVIRONICS RESEARCH GROUP,154748.64
TEKNION,149144.30
MNP,144983.52
SOLOTECH,142280.00
NOVA NETWORKS,140104.32
CSDC SYSTEMS,136395.54
TURTLE ISLAND STAFFING,135699.92
MEDIA Q,127059.37
ITEX,115043.77
DALHOUSIE UNIVERSITY,102900.00
JUMPING ELEPHANTS,98973.87
FORRESTER RESEARCH,90095.70
GENESIS INTEGRATION,78390.37
SHI CANADA,77600.26
TELUS CANADA,70289.24
WESTBURY NATIONAL SHOW SYSTEMS,69255.15
WOLTERS KLUWER,61047.31
IMP GROUP,56500.00
FORD MOTOR COMPANY,55151.91
CARAHSOFT TECHNOLOGY,50000.79
DELL COMPUTER,50000.00
UNIVERSITY OF WATERLOO,39954.54
QUEEN S UNIVERSITY,39550.00
ONX ENTERPRISE SOLUTIONS,33900.00
CORADIX TECHNOLOGY CONSULTING,33617.50
GILMORE REPRODUCTIONS,33425.40
PROLOGIC SYSTEMS,32942.33
ABS AMERICAS,31176.25
GLOBAL KNOWLEDGE,27120.00
PROMAXIS,26265.67
MINDWIRE SYSTEMS,24999.79
OPENTEXT,24998.99
GLOBAL UPHOLSTERY,24998.71
STANTEC,24860.00
CANADA POST,23996.80
OPTIV CANADA FEDERAL,23962.89
ZERNAM ENTERPRISE,23479.14
CARLETON UNIVERSITY,22261.00
UNIVERSITY OF TORONTO,21598.60
DWP SOLUTIONS,20754.68
THOMSON REUTERS,20195.70
LANSDOWNE TECHNOLOGIES,18136.50
A HUNDRED ANSWERS,16814.40
MORNEAU SHEPELL,15459.03
ADVANCED BUSINESS INTERIORS,14758.93
CISION CANADA,11921.50
TOTEM OFFISOURCE,10576.80
PITNEY BOWES,9920.55
DYNAMIC PERSONNEL CONSULTANTS,3909.10
XEROX,3038.58
