d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,547215.21,565153.80
2_professional_services,2019-2020,356257.61,355787.20
4_medical,2017-2018,18622.49,19154.32
4_medical,2018-2019,599305.58,610973.06
6_industrial_products_and_services,2017-2018,4768619.78,4916463.89
6_industrial_products_and_services,2018-2019,2449547.69,2503133.91
6_industrial_products_and_services,2019-2020,400427.90,397301.72
6_industrial_products_and_services,2022-2023,20938.50,18529.43
8_security_and_protection,2017-2018,1599242.68,1648676.99
8_security_and_protection,2018-2019,687893.43,705187.13
