d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,233440.80,212439.47
10_office_management,2021-2022,116910.07,106929.94
2_professional_services,2020-2021,38988.47,37355.22
3_information_technology,2020-2021,12500.50,11856.00
3_information_technology,2021-2022,1057529.67,961580.69
4_medical,2021-2022,69718.75,64481.11
6_industrial_products_and_services,2018-2019,1569781.04,1587518.85
6_industrial_products_and_services,2019-2020,2774314.07,2717938.91
6_industrial_products_and_services,2020-2021,5642312.71,5358477.05
6_industrial_products_and_services,2021-2022,3610214.92,3325393.89
9_human_capital,2021-2022,22770.00,21536.80
