d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
4_medical,2017-2018,145250.87,149558.25
4_medical,2018-2019,99879.45,102184.08
4_medical,2019-2020,476008.90,465675.95
4_medical,2020-2021,108492578.51,103320748.32
4_medical,2021-2022,552020.22,513632.66
4_medical,2022-2023,123487.60,110871.42
6_industrial_products_and_services,2017-2018,163927.42,168994.59
6_industrial_products_and_services,2018-2019,213261.50,217368.90
6_industrial_products_and_services,2019-2020,131222.54,130795.15
6_industrial_products_and_services,2020-2021,121084.97,114597.63
