d_vendor_name,overall_total
COWATERSOGEMA,63914677.97
GRAYBRIDGE INTERNATIONAL CONSULTING,38241486.94
JANKEL TACTICAL SYSTEMS,31854089.61
AGRITEAM CANADA,30893739.00
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,30191620.79
CANADIAN CORPS OF COMMISSIONAIRES,29523416.24
EXCEL HUMAN RESOURCES,27596519.20
WORLD UNIVERSITY SERVICE OF CANADA,25483250.56
FRANNAN INTERNATIONAL,24605794.84
ONX ENTERPRISE SOLUTIONS,20266933.73
G4S SECURITY SERVICES,17636503.65
THE AIM GROUP,15165132.41
HONEYWELL,14388492.49
TIREE,13224738.78
BELL CANADA,13066054.57
CORADIX TECHNOLOGY CONSULTING,12911796.26
WORLD UNIVERSITY CONSORTIUM,11444546.80
PRICEWATERHOUSE COOPERS,11037455.49
GARTNER,10616100.43
DELOITTE AND TOUCHE,10567200.21
VERITAAQ TECHNOLOGY HOUSE,10521012.33
ELLISDON,10381021.63
CONSORTIUM TRANSTEC ET SERVICE,10231495.78
MICROSOFT CANADA,10112291.00
MAPLESOFT CONSULTING,9534205.51
CGI,8725935.63
SI SYSTEMS,8691249.28
PMB ELECTRICAL SERVICES,8552186.25
BOYD MOVING STORAGE,7522067.89
CORSORTIUM TRANSTEC,6344130.60
BOLLORE LOGISTICS,6343319.83
QATAR AIRWAYS,6152461.50
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,5923660.42
TERLIN CONSTRUCTION,5886563.88
PANALPINA,5829315.42
COFOMO,5533385.43
DHL EXPRESS CANADA,5324790.98
PRINTERS PLUS,5242593.23
NEWFOUND RECRUITING,5199698.31
ETHIOPIAN AIRLINES GROUP,5164517.90
TOSHIBA CANADA,5122378.43
C2D SERVICES,5105812.07
DYNABOOK CANADA,4952366.26
COSSETTE COMMUNICATIONS,4905167.23
MESSA COMPUTING,4777267.23
DONNA CONA,4675447.75
RAYMOND CHABOT GRANT THORNTON,4673548.33
INTERACTIVE AUDIO VISUAL,4659013.56
CANADIAN COMMERCIAL,4606488.00
MOMENTUM SOLUTIONS,4545820.00
TOTEM OFFISOURCE,4471753.81
ALTIS HUMAN RESOURCES,4442476.51
EMCON SERVICES,4402265.81
TEKSYSTEMS CANADA,4391675.92
ERNST YOUNG,4382641.46
"NATIONAL ARTS CENTRE",4368225.49
AIR INDIA,4265666.95
TOYOTA GIBRALTAR STOCKHOLDINGS,4190631.93
EXTRON ELECTRONICS RGB SYSTEMS,4079256.64
TRANSTEC,4071173.63
J L RICHARDS ASSOCIATES,4061552.78
PROCOM CONSULTANTS,3496665.28
PROMAXIS,3487065.18
IBM CANADA,3385525.90
TEKNION,3364642.88
MISHKUMI TECHNOLOGIES,3325425.56
IT NET CONSULTANTS,3168535.29
RANDSTAD,3120932.60
ORACLE CANADA,3114281.59
JUMPING ELEPHANTS,3065396.20
IBISKA TELECOM,2892814.70
CDW CANADA,2606400.17
MINDWIRE SYSTEMS,2554269.83
HUBSPOKE,2520469.37
CACHE COMPUTER CONSULTING,2504369.15
LANNICK CONTRACT SOLUTIONS,2429801.16
2KEYS,2361496.80
WORLDREACH SOFTWARE,2330775.04
APPLIED ELECTONICS,2265278.64
FACTIVA,2245132.85
EAGLE PROFESSIONAL RESOURCES,2044952.79
FORRESTER RESEARCH,2030251.47
PURESPIRIT SOLUTIONS,1980079.99
PROLOGIC SYSTEMS,1967149.19
ESRI,1917545.23
HUMAN LOGISTICS,1812614.37
AVJET HOLDING,1783960.59
PROTAK CONSULTING GROUP,1707926.23
MODIS CANADA,1637302.85
BMC SOFTWARE CANADA,1603107.75
SMITHS DETECTION,1591350.98
BLACK MCDONALD,1550220.60
PANASONIC,1486397.48
WORKDYNAMICS TECHNOLOGIES,1461279.62
NORR,1429723.73
MICHAEL WAGER CONSULTING,1411054.00
GOLDER ASSOCIATES,1388199.91
TECSIS,1360123.50
4PLAN CONSULTING,1359339.00
SRA STAFFING SOLUTIONS,1325721.00
NITAM SOLUTIONS,1255180.47
CONSTRUCTION JESSIKO,1218787.57
IMP GROUP,1133593.68
IFATHOM,1126118.54
"NATTIQ",1068142.32
WSP,1061539.99
AON REED STENHOUSE,1057875.52
RAYTHEON,1051013.00
TPG TECHNOLOGY CONSULTANTS,1047887.18
SOLOTECH,1025477.94
QMR,1022198.39
ADVANCED BUSINESS INTERIORS,1007810.16
SOFTSIM TECHNOLOGIES,942220.50
STONEWORKS TECHNOLOGIES,925827.05
AVI SPL CANADA,907630.05
DLS TECHNOLOGY,887695.34
CANADIAN BANK NOTE COMPANY,850976.10
M D CHARLTON,784859.76
I4C INFORMATION TECHNOLOGY,781541.31
IRON MOUNTAIN,775478.69
COLLIERS PROJECT LEADERS,743583.51
HYPERTEC,710171.64
ASOKAN BUSINESS INTERIORS,698482.62
CEDROM SNI,681059.72
GLOBAL UPHOLSTERY,661907.59
THE VCAN GROUP,616029.01
SYSTEMSCOPE,600587.80
ADVANCED CHIPPEWA TECHNOLOGIES,577561.44
FEDERAL EXPRESS CANADA,576651.37
EBSCO CANADA,566993.36
CALIAN,555332.48
ROGERS,550147.86
"NADINE INTERNATIONAL",514000.00
SAP,496344.86
NISHA TECHONOLOGIES,490128.05
SOFTCHOICE,484379.80
CBCI TELECOM,481810.41
ORANGUTECH,479083.32
TELUS CANADA,456554.15
DILIGENS,453654.71
CISTEL TECHNOLOGY,450095.06
MAXSYS STAFFING AND CONSULTING,447315.73
ZERNAM ENTERPRISE,441731.89
MAVERIN,424360.20
CANON,416828.75
ST JOSEPH PRINT GROUP,414869.37
THE RIGHT DOOR CONSULTING,409286.10
DYNAMIC PERSONNEL CONSULTANTS,400919.81
CSDC SYSTEMS,394391.26
"NAVPOINT CONSULTING GROUP",392799.96
ITEX,392452.50
OPROMA,378171.02
RAPISCAN SYSTEMS,371709.90
TOYOTA CANADA,360467.28
NOVA NETWORKS,359234.13
SIEMENS,352283.12
WESTBURY NATIONAL SHOW SYSTEMS,346961.19
OPENFRAME TECHNOLOGIES,346761.29
FAST TRACK STAFFING,344345.49
LIFESPEAK,335296.63
CARAHSOFT TECHNOLOGY,333523.67
GC STRATEGIES,322426.35
4083261 CANADA,319469.39
ADGA GROUP,315258.70
GRAND TOY,313414.41
TURTLE ISLAND STAFFING,302136.83
FORD MOTOR COMPANY,298811.48
MEDIA Q,294613.60
INTEGRA NETWORKS,290037.10
EKOS RESEARCH ASSOCIATES,289463.96
ARTEMP PERSONNEL SERVICES,283894.75
LUMINA IT,276612.71
DECISIVE TECHNOLOGIES,271469.12
UNIVERSITY OF OTTAWA,268445.20
DELL COMPUTER,260457.13
OTIS ELEVATOR,256559.13
REVISION MILITARY,223792.55
PROSCI CANADA,216495.98
KPMG,213870.79
ADRM TECHNOLOGY CONSULTING,210192.74
OPENTEXT,206605.13
IPSS,202337.80
SNC LAVALIN,197608.42
WESCO DISTRIBUTION CANADA,197201.27
S P GLOBAL MARKET INTELLIGENCE,193147.61
CANADIAN RED CROSS,192255.95
