d_vendor_name,overall_total
COWATERSOGEMA,52630759.465610676
GRAYBRIDGE INTERNATIONAL CONSULTING,38241486.93590718
JANKEL TACTICAL SYSTEMS,31854089.61
AGRITEAM CANADA,30893738.999205224
CANADIAN BUREAU FOR INT L EDUCATION,30191620.793723468
CANADIAN CORPS OF COMMISSIONAIRES,29523416.243905965
FRANNAN INTERNATIONAL,24605794.836369123
EXCEL HUMAN RESOURCES,23144809.851914547
CANADIAN BUREAU FOR INTERNATIONAL,20725960.92967885
ONX ENTERPRISE SOLUTIONS,20266933.728623852
WORLD UNIVERSITY SERVICE OF CANADA,19486112.914891135
G4S SECURITY SERVICES,16915739.718553904
THE AIM GROUP,15183951.710769217
HONEYWELL,14388492.487421658
BELL CANADA,13066054.572139053
TIREE,13055897.866048196
CORADIX TECHNOLOGY CONSULTING,12977781.692554783
CONSORTIUM WORLD UNIVERSITY,11444546.797254488
PRICEWATERHOUSE COOPERS,11037455.49105161
GARTNER,10616100.426728357
DELOITTE AND TOUCHE,10567200.207614413
VERITAAQ TECHNOLOGY HOUSE,10521012.334372407
ELLISDON,10381021.630816642
CONSORTIUM TRANSTEC ET SERVICE,10231495.784590341
MICROSOFT CANADA,10112291.003617866
MAPLESOFT CONSULTING,9534205.509351218
ALTIS HUMAN RESOURCES,8894185.85733513
CGI,8725935.631044483
SI SYSTEMS,8691249.282955118
PMB ELECTRICAL SERVICES,8585554.76180418
BOYD MOVING STORAGE,7522067.891516394
PANALPINA,6663198.49
CORSORTIUM TRANSTEC,6344130.595673877
BOLLORE LOGISTICS,6303793.663281801
QATAR AIRWAYS,6152461.5
WORLD UNIVERSITY SERVICES CANADA,5997137.64634073
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,5923660.421247947
TERLIN CONSTRUCTION,5886563.878701297
COFOMO,5523330.565103082
DHL EXPRESS CANADA,5324790.976923077
PRINTERS PLUS,5242593.22962263
NEWFOUND RECRUITING,5199698.3148704665
ETHIOPIAN AIRLINES GROUP,5164517.9
TOSHIBA CLIENT SOLUTIONS CANADA,5122378.43
C2D SERVICES,5105812.073646949
DYNABOOK CANADA,4952366.260000001
COSSETTE COMMUNICATIONS,4905167.228363636
MESSA COMPUTING,4777267.232306038
"NATIONAL ARTS CENTRE",4737822.704479737
DONNA CONA,4675447.748946148
RAYMOND CHABOT GRANT THORNTON,4673548.327525205
INTERACTIVE AUDIO VISUAL,4659013.56
CANADIAN COMMERCIAL,4606488
MOMENTUM DECISIVE SOLUTIONS,4545820
TOTEM OFFISOURCE,4471753.81
TEKSYSTEMS CANADA,4422936.984411639
EMCON EMANATION CONTROL,4402265.8100000005
ERNST YOUNG,4382641.457691051
AIR INDIA,4265666.95
TOYOTA GIBRALTAR STOCKHOLDINGS,4190631.933587535
EXTRON ELECTRONICS RGB SYSTEMS,4079256.6444444447
TRANSTEC,4071173.629791895
J L RICHARDS ASSOCIATES,4061552.7841869444
CONSORTIUM OF CARE CANADA,3962141.068813861
GROUPE DE SECURITE GARDA,3662286.6804042957
PROCOM CONSULTANTS,3530093.539605879
PROMAXIS,3487065.181996997
SEASONS CULINARY SERVICES,3466405.095091241
NORTHERN MICRO,3448017.33
IBM CANADA,3385525.8969327635
TRIGON ASSOCIATES,3377634.923664122
TEKNION,3364642.8753975364
KINGALARM SYSTEMS,3342193.849247398
SAVM,3329234.3106416133
MISHKUMI TECHNOLOGIES,3325425.56
OTTAWA BUSINESS INTERIORS OBI,3310314.37
CHUM USI CECI,3307678.4552139034
IT NET CONSULTANTS,3168535.28898723
DEMENAGEMENT OUTAOUAIS,3165503.84
RANDSTAD,3119991.612159827
ORACLE CANADA,3114281.5900000003
SALASAN CONSULTING,3103526.57525125
JUMPING ELEPHANTS,3065396.1999999997
UNITRUST PROTECTION SERVICES,3062280.9957664236
IBISKA TELECOM,2889294.9093537894
DOME PRODUCTIONS,2889153.9699999997
PAN AMERICAN DEVELOPMENT FOUNDATION,2882909.695908347
AMJ CAMPBELL INTERNATIONAL,2764627.9481221274
EMTEC INFRASTRUCTURE SERVCIES,2722012.9650626015
CORRECTIONAL SERVICES OF CANADA,2715425.85
PHILIPPINE AIRLINES,2646220
CDW CANADA,2623358.082896175
AV APPLICATION,2615470.8207064015
IDN,2563349.260369898
D ARCY MOVING STORAGE,2556501.01
MINDWIRE SYSTEMS,2554269.8264937834
CROWN RELOCATIONS,2527726.66
HUBSPOKE,2520469.3707999964
CACHE COMPUTER CONSULTING,2504369.1514798147
CONSORTIUM SOCODEVI CECI,2470599.9101610216
