d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,16484843.09,16912106.72
1_facilities_and_construction,2018-2019,16467052.56,16722744.91
1_facilities_and_construction,2019-2020,10054590.66,10040747.09
1_facilities_and_construction,2020-2021,12546571.27,11927994.19
1_facilities_and_construction,2021-2022,12439788.40,11548543.37
11_defence,2017-2018,2448878.58,2512337.03
11_defence,2018-2019,2448878.58,2486962.26
11_defence,2019-2020,2455587.83,2434865.19
11_defence,2020-2021,2448878.58,2328076.09
11_defence,2021-2022,2448878.58,2273649.07
2_professional_services,2017-2018,54402.63,55913.65
2_professional_services,2018-2019,126514.36,128431.79
2_professional_services,2019-2020,134997.83,133858.58
2_professional_services,2020-2021,19180.02,18105.55
5_transportation_and_logistics,2017-2018,33350.00,34167.11
5_transportation_and_logistics,2019-2020,147561.75,145881.98
5_transportation_and_logistics,2020-2021,58409.00,55267.77
