d_vendor_name,overall_total
MICROSOFT CANADA,924052527.98
IBM CANADA,411747440.89
ORACLE CANADA,368380116.54
STEPPED CARE SOLUTIONS,130107939.10
OPENTEXT,129962464.82
COMPUTER ASSOCIATES CANADA,114263197.48
VMWARE,101772428.95
2KEYS,85003608.03
ADVANCED CHIPPEWA TECHNOLOGIES,80237499.16
SAP,68736300.23
SAS INSTITUTE,67925961.75
11983890 CANADA CENTRE,67099400.00
UNISYS CANADA,65887764.86
CARAHSOFT TECHNOLOGY,44833025.94
SOFTCHOICE,44474032.81
ESRI,43097366.46
BMC SOFTWARE CANADA,41131484.48
BELL CANADA,38542199.77
ECLIPSYS SOLUTIONS,36622048.55
CDW CANADA,36452248.12
CA,35387023.87
TERAMACH TECHNOLOGIES,35135068.13
ENTRUST,29570585.63
IPSS,29511467.56
DELOITTE,28721152.86
CLICK NETWORKS,23590224.54
LS TELCOM,22487894.47
CITRIX,21773803.08
MODIS CANADA,21660374.21
COMMVAULT SYSTEMS,21614273.26
PURELOGIC,21253093.07
LUMINA IT,19571589.01
VERITAS TECHNOLOGIES,19505123.74
SECUREKEY TECHNOLOGIES,18848088.79
SIERRA SYSTEMS GROUP,18818916.88
SYSTEMATIX SOLUTIONS,18553653.82
ORANGUTECH,17680565.47
SI SYSTEMS,15934435.64
GARTNER,15540159.64
INSA,15266858.04
DELL COMPUTER,13917911.05
CGI,13519065.95
SALESFORCE CANADA,13393006.75
BMC SOFTWARE,13061261.27
COMPUCOM CANADA,12513934.17
NORTHERN MICRO,11909729.43
STONEWORKS TECHNOLOGIES,11506621.93
VERITAAQ TECHNOLOGY HOUSE,11432840.51
FUJITSU,11409693.00
CONEXSYS,10778566.44
AMAZON,10706441.03
HONEYWELL,10028922.10
BLACKBERRY,9435390.48
COFOMO,9044849.82
UNISOFT INTERNATIONAL,8933833.31
MAPLESOFT CONSULTING,8927536.32
CORADIX TECHNOLOGY CONSULTING,8836852.88
FOXIT SOFTWARE,8593728.49
TRANSPOLAR TECHNOLOGY,8341494.72
TPG TECHNOLOGY CONSULTANTS,7705144.56
ACT,7493431.09
CANADIAN BANK NOTE COMPANY,7424020.97
B L ASSOCIATES,7421077.11
EXCEL HUMAN RESOURCES,7308368.92
HOOTSUITE,7250321.40
DECISIVE GROUP,7030800.35
CISTEL TECHNOLOGY,6909389.40
CALIAN,6812721.30
SHI CANADA,6763836.13
CLOSEREACH,6651150.31
TEKSYSTEMS CANADA,6560337.60
OPTIV CANADA FEDERAL,6484604.00
NICHE TECHNOLOGY,6374270.27
PROCOM CONSULTANTS,6326569.98
FREEBALANCE,6314222.31
KEYDATA ASSOCIATES,6311957.51
DLS TECHNOLOGY,6131210.26
NISHA TECHONOLOGIES,5851947.55
THE MATHWORKS,5596618.38
SKILLSOFT CANADA,5553734.48
D2L,5522574.33
