d_vendor_name,overall_total
CHANTIER DAVIE CANADA,862162755.5
"NAVTECH",541524603.21
HOLMAN FENWICK WILLAN,144098850
NEWDOCK ST JOHN S DOCKYARD,110377617.9
HIKE METAL PRODUCTS,81123379.1
WARTSILA,80503103.54
HEDDLE MARINE SERVICES,52742936.7
BELL TEXTRON,50719098
ABB,49868084.94
VERREAULT NAVIGATION,41190114.77
ALLIED SHIPBUILDERS,33314743.54
IRVING SHIPBUILDING,29482085.15
CHANTIER NAVAL FORILLON,28009975.67
CANADIAN MARITIME ENGINEERING,27878507.55
GARLOCK OF CANADA OPERATING AS FAIRBANKS MORSE ENGINE,25494954.33
CAE,22581332.22
REPARATIONS NAVALES ET INDUSTRIELLES OCEAN,20932763.06
KENN BOREK AIR,18416123.71
WAJAX,17847910.44
AIRBUS,16840305.27
VANCOUVER DRYDOCK COMPANY,15375975.72
PALFINGER MARINE,15368883.22
GREAT SLAVE HELICOPTERS,14637775.06
OEI KRUEGER,14475409.67
TEKNION,13716955.46
TOROMONT,13372937.6
KANTER MARINE,12218593.79
MADSEN DIESEL TURBINE,11475354.96
DF BARNES SERVICES,11359531.49
KMS INDUSTRIES,10907260.87
ZODIAC HURRICANE TECHNOLOGIES,10872704.54
BROADNET TELECOM,10698908.89
IMPERIAL OIL,10368857.75
MEGA TECH,10362682.38
IMTECH MARINE CANADA,9874586.07
ARI FINANCIAL SERVICES,9741064.32
KONGSBERG,9028173.88
NORTHFIELD METAL PRODUCTS,8943648.07
CANADIAN HELICOPTERS,8496667.62
UNIVERSAL HELICOPTERS,8375850.79
CULLEN DIESEL POWER,8205124.91
IRVING OIL,7791591.52
JASTRAM ENGINEERING,7549147.33
MUSTANG HELICOPTERS,7351465.02
YAMAHA MOTORS CANADA,6981146.16
ALPINE HELICOPTERS,6913961.13
KAYWAY INDUSTRIES,6908329.13
SIEMENS,6435121.58
TITAN BOATS,6348980.92
ROSBOROUGH BOATS,6303511.24
INTERCON MARINE,6252408.41
ATWILL MORIN,6237409.11
"NAVAMAR",5650397.68
CANADIAN NORTH,5355812.77
TIREE,5324649.39
AMAZON,5000000
VOYAGEUR TRANSPORTATION,4926792.46
HERCULES SLR,4729820.21
D F BARNES,4722202.8
FLEX KNIT,4703614.47
BIGHORN HELICOPTERS,4545459.81
POINT HOPE MARITIME,4238430.34
SPARX SMART PODS,4191175.17
RUSSEL METALS,4062034.91
PENNECON,3971929.36
TECHSOL MARINE,3942233.49
MERCURY MARINE,3915622.31
AIR TINDI,3869441.76
VANCOUVER SHIPYARDS,3756703.45
HAWBOLDT INDUSTRIES,3738517.71
PAL AEROSPACE,3662685.96
FIRST AIR,3659280.05
ATLANTIC TOWING,3389998.87
INDUSTRIES OCEAN,3331837.6
MINISTRY OF FINANCE,3289018.41
BOLLORE LOGISTICS,3259753.31
PEPCO,3213782.32
3955788 CANADA,3039468.09
LENGKEEK VESSEL ENGINEERING,3010744
PANALPINA,2782819.51
SEACOAST MARINE ELECTRONICS,2720336.76
BOYD MOVING STORAGE,2718844.69
DBC MARINE SAFETY SYSTEMS,2536414.05
SIMPLEX GRINNELL,2371535.57
VECTOR AEROSPACE,2184949.31
BOMBARDIER,2166004.65
PANASONIC,1961290.19
BRONSWERK MARINE,1875661.71
BLUEWAVE ENERGY,1785015.63
D DOYLE INSTALLATIONS,1751334.78
THALES,1608714.43
PACIFIC SAFETY PRODUCTS,1573260.15
HIGHLANDS FUEL DELIVERY,1481193.84
SUPER CHANNEL INTERNATIONAL,1447981.96
FIRST CANADA,1405234.08
FELIX TECHNOLOGY,1389334.92
"NATTIQ",1297100.46
SUNCOR ENERGY,1046172.55
GO DEEP INTERNATIONAL,1015416.35
AMERICAN BUREAU OF SHIPPING,915821.84
FORD MOTOR COMPANY,903204.96
DSS MARINE,896212.88
MASONTECH,886713.8
METRO PAVING AND ROAD BUILDING,866288.08
BARGREEN ELLINGSON,811751.74
NORTRAX CANADA,697197.64
NORTH ATLANTIC PETROLEUM,618213.3
WSP,611651.66
SIMEX DEFENCE,606014.65
TROY LIFE FIRE SAFETY,595947.23
KF AEROSPACE,582980.65
TRANSWEST AIR,576787.72
GENESIS INTEGRATION,535096.45
LARRY PENNER ENTERPRISES,528232.84
THYSSENKRUPP ELEVATOR,526087.05
MACEWEN PETROLEUM,488090.08
INDAL TECHNOLOGIES,452932.95
AIR INUIT,450081.05
WESCO DISTRIBUTION CANADA,442349.16
APRON FUEL SERVICES,410752.41
FEDERAL EXPRESS CANADA,402733.03
FCA CANADA,398309.21
JANKEL TACTICAL SYSTEMS,380013.03
LLOYD S REGISTER CANADA,373171.15
CANADA POST,365015.15
GENERAL MOTORS,353701.38
CLARIANT CANADA,332003.81
TOYOTA CANADA,280952.61
LES HUILES DESROCHES,280126.91
BMT FLEET TECHNOLOGY,263040.4
MOTOROLA SOLUTIONS CANADA,253167.05
LIEBHERR CANADA,239548.8
FLEETWAY,239320.75
HONEYWELL,231375.04
VALARD CONSTRUCTION,230000
J J TRAILERS MANUFACTURERS AND SALES,206400.25
MARINE RECYCLING,193492.19
CANADIAN CORPS OF COMMISSIONAIRES,191222.02
NORTHERN CONSTRUCTION,184502.56
INTEGRATED DISTRIBUTION SYSTEMS,165014.6
ATCO,157979.19
AXYS TECHNOLOGIES,154955.8
LEONARDO,154801.31
L W DENNIS CONTRACTING,153720
PALADIN GROUP,143780.81
BRANDT TRACTOR,138592.3
DASCO EQUIPMENT,137285.32
STERLING FUELS,137232.95
ASOKAN BUSINESS INTERIORS,132083.89
JOSEPH ELIE,126716.36
MICHELIN,122808.13
MACKINNON AND OLDING,115135.7
HUMAN LOGISTICS,110728.7
BUREAU VERITAS CANADA,107718.41
ACKLANDS GRAINGER,102676.51
NORTHROP GRUMMAN,101735.4
YOURTE CA,100204.99
UNISOURCE,99418.73
HITRAC,98715.75
HEWLETT PACKARD,94095.21
SUBARU CANADA,87378.14
TELECOM COMPUTER SERVICES,85392.26
INNOVASEA MARINE SYSTEMS CANADA,83562.68
PARKLAND INDUSTRIES,79831.23
GEORGE COUREY,79802.25
MAN ENERGY SOLUTIONS CANADA,79629.73
NISSAN CANADA,78099.24
PODOLINSKY EQUIPMENT,73840
IRON MOUNTAIN,71958.56
CHEVRON,71421.42
JHT DEFENSE,66302.1
GLOBAL UPHOLSTERY,65047.89
LEVAERO AVIATION,63891.04
PATTISON SIGN GROUP,63151.19
MUSTANG SURVIVAL,58719.4
TOTEM OFFISOURCE,57932.84
METOCEAN TELEMATICS,56715.7
ANIXTER CANADA,53187.47
NEPTEC DESIGN GROUP,51961.65
ALPINE AEROTECH,50155.68
