d_vendor_name,overall_total
ATCO,44503142.87
SPRINGER VERLAG,18509355.05
CANADIAN CORPS OF COMMISSIONAIRES,15106985.53
TEKSYSTEMS CANADA,11821395.38
AMERESCO CANADA,11041913.20
THERMO FISHER SCIENTIFIC,9869449.28
AV TECH,9330037.56
EXCEL HUMAN RESOURCES,8149883.92
DOMUS BUILDING CLEANING,7490585.43
HEWLETT PACKARD,7282367.82
EXCAVATION LOISELLE,7229182.95
M SULLIVAN SON,7174092.26
BLACK MCDONALD,6625026.40
OPSIS,6145716.41
GEMMA PROPERTY SERVICES,5966938.58
CARLETON ELECTRIC,5486275.39
CAREWORX,5437947.85
STANTEC,5239325.45
CISTEL TECHNOLOGY,5138044.45
OTTAWA GREENBELT CONSTRUCTION,4810657.23
SHARP ELECTRONICS,4725587.56
HONEYWELL,4699276.70
KF AEROSPACE,4527631.61
EBSCO CANADA,4460307.32
MACDONALD DETTWILER AND ASSOCIATES,4441171.18
ELSEVIER,4432920.90
SAP,4372976.64
AXT,4278125.52
POMERLEAU,4241278.19
JOHN WILEY SONS,4238553.49
NORLON BUILDERS LONDON,4133982.39
CANADIAN STANDARDS ASSOCIATION,3976654.35
ILLUMINA CANADA,3513125.28
AGILENT,3509681.38
MINDWIRE SYSTEMS,3377383.52
DELOITTE AND TOUCHE,3266247.18
J P GRAVEL CONSTRUCTION,3156448.42
SIEMENS,3142040.48
UNIVERSITY OF OTTAWA,2951128.54
HITACHI DATA SYSTEMS,2828540.27
LIKE 10,2518278.32
AINSWORTH,2462767.89
SNC LAVALIN,2310198.70
AIR LIQUIDE CANADA,2287462.40
UNIVERSITY OF ALBERTA,2269971.34
PHASELOCK SYSTEMS INTERNATIONAL,2239535.97
R W TOMLINSON,2144078.57
TESTFORCE SYSTEMS,2006596.43
MTS ALLSTREAM,1937518.56
ALLIANCE ENGINEERING CONSTRUCTION,1902101.32
CARLETON UNIVERSITY,1867162.04
GARTNER,1839163.63
VWR INTERNATIONAL,1831510.40
GENERAL ELECTRIC CANADA,1790589.87
ANSYS CANADA,1777026.39
NISHA TECHONOLOGIES,1751897.82
PMG TECHNOLOGIES,1711186.91
VANRX PHARMASYSTEMS,1590599.22
THE MATHWORKS,1568758.12
PROQUEST,1519936.55
PRICEWATERHOUSE COOPERS,1508933.19
HOSKIN SCIENTIFIC,1499501.79
MICROSOFT CANADA,1483694.69
LIFE TECHNOLOGIES,1482184.41
3M CANADA COMPANY,1380289.36
FELIX TECHNOLOGY,1370797.78
ADVANCED BUSINESS INTERIORS,1343975.74
UNIVERSITY OF WATERLOO,1326791.27
KEYSIGHT TECHNOLOGIES CANADA,1259841.76
SOFTCHOICE,1251514.45
AVJET HOLDING,1188686.51
MISHKUMI TECHNOLOGIES,1158277.83
SIERRA SYSTEMS GROUP,1155105.81
XEROX,1132313.09
ABB,1067614.02
UNIVERSITE LAVAL,1046745.82
MORRISON HERSHFIELD,1032636.17
PURESPIRIT SOLUTIONS,989819.84
ALTIS HUMAN RESOURCES,931428.70
WSP,868612.25
BELL CANADA,833163.60
CLOSEREACH,826362.77
WATERS,808209.39
KPMG,761901.39
BRUKER,725619.16
QUANTUM MANAGEMENT SERVICES,712037.42
DEFRAN,711963.44
UNIVERSITY OF NEW BRUNSWICK,693785.85
CACHE COMPUTER CONSULTING,680100.98
ORANGUTECH,672954.12
IPSS,669013.11
ERNST YOUNG,655162.78
ONX ENTERPRISE SOLUTIONS,654697.37
CALIAN,624558.11
UNIVERSITY OF BRITISH COLUMBIA,606350.16
BOUTHILLETTE PARIZEAU,591215.99
ACT,585685.54
LES ENTREPRISES FERVEL,552039.65
DIAMOND AND SCHMITT ARCHITECTS,543934.92
JUMEC CONSTRUCTION,537739.93
L3HARRIS,506370.51
UNIVERSITY OF TORONTO,487915.82
MACEWEN PETROLEUM,481513.94
CONSTRUCTION JESSIKO,478614.91
TOROMONT,466993.54
GAMBLE TECHNOLOGIES,402625.76
AB SCIEX,402388.73
RADIATION SOLUTIONS,388522.33
NISSAN CANADA,386892.79
SOUTHWEST RESEARCH INSTITUTE,384816.91
IMPERIAL CLEANERS,381519.43
BRAWN CONSTRUCTION,375742.64
KINGSVIEW CONSTRUCTION,373791.53
GAP WIRELESS,359870.96
IBM CANADA,348863.54
FORD MOTOR COMPANY,347943.17
DALHOUSIE UNIVERSITY,345349.61
STRATOS,336978.52
PALADIN GROUP,331849.32
CDW CANADA,327262.80
HORIZANT,322114.41
DYMECH ENGINEERING,316027.10
DELL COMPUTER,310069.00
THALES,307989.93
CIMA,292776.52
KWC ARCHITECTS,291441.31
THE AIM GROUP,287378.18
SYSTEMSCOPE,282073.57
DST CONSULTING ENGINEERS,275937.90
ARCHITECTURE EVOQ,274652.15
BDO CANADA,272258.51
THE RIGHT DOOR CONSULTING,266514.84
TERAMACH TECHNOLOGIES,264886.71
MEGALEXIS COMMUNICATIONS,258991.86
APS AVIATION,241970.86
INTEGRATED DISTRIBUTION SYSTEMS,240530.98
FCA CANADA,231982.22
ORACLE CANADA,230843.66
GOSS GILROY,221412.20
AECOM,219999.67
