d_vendor_name,overall_total
ATCO,55104908.02
SPRINGER VERLAG,20104707.08
CANADIAN CORPS OF COMMISSIONAIRES,19660993.32
GLOBAL LIFE SCIENCES SOLUTIONS,17261487.61
TEKSYSTEMS CANADA,14654812.33
AMERESCO CANADA,13792109.08
THERMO FISHER SCIENTIFIC,13026422.83
EXCEL HUMAN RESOURCES,10507642.83
AV TECH,10494806.88
DOMUS BUILDING CLEANING,9307227.49
NORTHERN MICRO,8105748.69
GEMMA PROPERTY SERVICES,7633092.82
BLACK MCDONALD,7385630.52
OPSIS,7314588.47
HEWLETT PACKARD,7298686.88
EXCAVATION LOISELLE,7229182.95
M SULLIVAN SON,7174092.26
CISTEL TECHNOLOGY,7129860.23
MACDONALD DETTWILER AND ASSOCIATES,6823748.11
ELSEVIER,6808350.69
STANTEC,6149242.26
CARLETON ELECTRIC,5486275.39
SAP,5472922.50
CAREWORX,5437947.85
SHARP ELECTRONICS,5408308.97
HONEYWELL,5239466.64
BUTTCON,4836149.03
OTTAWA GREENBELT CONSTRUCTION,4810657.23
KF AEROSPACE,4580954.30
DELOITTE,4474271.78
EBSCO CANADA,4460307.32
AGILENT,4369281.00
CANADIAN STANDARDS ASSOCIATION,4261484.81
POMERLEAU,4241278.19
JOHN WILEY SONS,4238553.49
MINDWIRE SYSTEMS,4076207.19
UNIVERSITY OF OTTAWA,3996333.90
SIEMENS,3965264.22
ILLUMINA CANADA,3904889.00
PURESPIRIT SOLUTIONS,3828479.06
VWR INTERNATIONAL,3642311.65
VANRX PHARMASYSTEMS,3615593.05
LIKE 10,3577753.44
PHASELOCK SYSTEMS INTERNATIONAL,3576180.18
HITACHI DATA SYSTEMS,3417174.97
J P GRAVEL CONSTRUCTION,3305900.51
STERIS CANADA,3281330.00
AINSWORTH,3071636.19
MICROSOFT CANADA,2974188.76
UNIVERSITY OF ALBERTA,2949660.08
AIR LIQUIDE CANADA,2937209.40
CARLETON UNIVERSITY,2846852.32
SYSTEMS FOR RESEARCH,2814747.85
TESTFORCE SYSTEMS,2786984.13
GARTNER,2727078.23
SNC LAVALIN,2472626.64
ANSYS CANADA,2389989.25
BELL CANADA,2313883.76
R W TOMLINSON,2144078.57
RYCOM,2041902.86
BECKMAN COULTER CANADA,2035655.69
MTS ALLSTREAM,2030454.79
NISHA TECHONOLOGIES,2019116.57
HARNOIS ENERGIES,2015620.49
THE MATHWORKS,1905146.65
ALLIANCE ENGINEERING CONSTRUCTION,1902101.32
GENERAL ELECTRIC CANADA,1824077.49
SAMSON ASSOCIES,1749348.15
PMG TECHNOLOGIES,1748660.15
LIFE TECHNOLOGIES,1743625.90
HOSKIN SCIENTIFIC,1741820.73
PROQUEST,1730281.75
UNIVERSITY OF WATERLOO,1679937.25
ALTIS HUMAN RESOURCES,1638322.75
UNIVERSITE LAVAL,1536448.72
PRICEWATERHOUSE COOPERS,1508933.19
FELIX TECHNOLOGY,1506795.70
KEYSIGHT TECHNOLOGIES CANADA,1498447.12
SIERRA SYSTEMS GROUP,1473478.98
SOFTCHOICE,1438191.78
XEROX,1385352.36
ADVANCED BUSINESS INTERIORS,1382587.43
3M CANADA COMPANY,1380289.36
CLOSEREACH,1349267.99
WATERS,1304714.62
THALES,1272055.68
AVJET HOLDING,1228688.51
ERNST YOUNG,1206075.12
MISHKUMI TECHNOLOGIES,1158277.83
MORRISON HERSHFIELD,1103060.72
ABB,1067614.02
ONX ENTERPRISE SOLUTIONS,1050806.60
WSP,1018008.75
BRUKER,959140.09
BOUTHILLETTE PARIZEAU,907642.00
ACT,890138.14
UNIVERSITY OF NEW BRUNSWICK,864685.85
UNIVERSITY OF BRITISH COLUMBIA,857939.91
ORANGUTECH,844495.23
KPMG,832914.63
KWC ARCHITECTS,793635.91
UNIVERSITY OF TORONTO,789778.37
DEFRAN,764344.79
LES ENTREPRISES FERVEL,734641.91
QUANTUM MANAGEMENT SERVICES,707288.16
IPSS,698641.19
CACHE COMPUTER CONSULTING,685512.41
COMPUCOM CANADA,665003.19
CALIAN,643027.14
AB SCIEX,626261.37
ATLANTIC ROAD CONSTRUCTION AND PAVING,600129.50
TOROMONT,592762.52
CONCEPT CONTROLS,570475.03
DIAMOND AND SCHMITT ARCHITECTS,567382.42
L3HARRIS,548031.56
NISSAN CANADA,538710.55
JUMEC CONSTRUCTION,537739.93
TERAMACH TECHNOLOGIES,517892.62
BDO CANADA,516576.29
GOSS GILROY,515591.84
RICOH,508454.21
STRATOS,498320.69
MACEWEN PETROLEUM,497333.94
IMPERIAL CLEANERS,483033.01
CONSTRUCTION JESSIKO,478614.91
DELL COMPUTER,454351.22
HORIZANT,444564.22
GAMBLE TECHNOLOGIES,440183.16
MAXSYS STAFFING AND CONSULTING,439231.61
HELITRADES,422607.12
MEGALEXIS COMMUNICATIONS,412051.69
SOUTHWEST RESEARCH INSTITUTE,410185.47
MILLBROOK TACTICAL,403639.44
GAP WIRELESS,391918.85
CARMICHAEL ENGINEERING,391715.38
RADIATION SOLUTIONS,388522.33
IBM CANADA,386736.48
DALHOUSIE UNIVERSITY,386679.62
FORD MOTOR COMPANY,386094.23
ADGA GROUP,382688.59
CDW CANADA,377215.80
BRAWN CONSTRUCTION,375742.64
DST CONSULTING ENGINEERS,362312.47
TRM TECHNOLOGIES,360286.38
CONVERGINT TECHNOLOGIES,353928.18
THE RIGHT DOOR CONSULTING,346311.01
THE AIM GROUP,344542.65
PALADIN GROUP,338550.97
GOLDER ASSOCIATES,335931.48
TEKNION,333328.68
DYMECH ENGINEERING,316027.10
RAYMOND CHABOT GRANT THORNTON,308492.68
CIMA,293169.71
ORACLE CANADA,289037.87
SYSTEMSCOPE,282073.57
UNIVERSITY OF WESTERN ONTARIO,277543.32
ARCHITECTURE EVOQ,274652.15
QMR,266643.69
QUEEN S UNIVERSITY,249554.56
SOLUDOC,242079.59
APS AVIATION,241970.86
IBISKA TELECOM,241532.21
INTEGRATED DISTRIBUTION SYSTEMS,240530.98
FCA CANADA,231982.22
UBIQUS CANADA,227110.14
AECOM,219999.67
IMP GROUP,218459.44
UNISOURCE,216594.33
ZERNAM ENTERPRISE,216470.58
GENERAL MOTORS,209714.79
BLUMETRIC ENVIRONMENTAL,207272.24
HYPERTEC,205893.93
4083261 CANADA,205867.70
PROTAK CONSULTING GROUP,204643.00
LES TRADUCTIONS TESSIER,202795.45
PROMAXIS,201665.10
INFO TECH RESEARCH GROUP,199332.00
AVI SPL CANADA,199112.61
ALCAIDE WEBSTER ARCHITECTS,198952.33
ESRI,198389.11
FAST FORWARD FRENCH,195126.26
TYCO INTEGRATED FIRE SECURITY,186587.27
NOVA NETWORKS,184417.83
PROCOM CONSULTANTS,181596.42
TELUS CANADA,176347.75
ECOLE DE LANGUES ABCE,170247.50
PRA,169516.14
CAMPBELL SCIENTIFIC CANADA,166722.81
THYSSENKRUPP ELEVATOR,165407.33
CISION CANADA,165155.31
BELL TEXTRON,161176.38
ECLIPSYS SOLUTIONS,153690.26
DYNAMIC PERSONNEL CONSULTANTS,146113.23
J W LINDSAY ENTERPRISES,140471.29
BIOMERIEUX CANADA,138552.53
CBCL,134809.00
UNIVERSITY OF SASKATCHEWAN,134390.00
TECSIS,134357.00
UNIVERSITY OF GUELPH,126617.00
HIGHLANDS FUEL DELIVERY,121659.46
WOOD CANADA,119460.21
LEVITT SAFETY,117971.02
GEMTEC,117609.27
D MARK BIOSCIENCES,117508.74
OPENTEXT,117303.19
TURTLE ISLAND STAFFING,115254.28
INSTITUT NATIONAL D OPTIQUE,113229.15
AMAZON,112451.09
EXP SERVICES,105790.60
DYNABOOK CANADA,104836.46
UNIVERSITY OF CALGARY,102250.00
LENGKEEK VESSEL ENGINEERING,101550.32
TULMAR SAFETY SYSTEMS,99762.05
LIONBRIDGE,99581.00
AVMAX AVIATION SERVICES,95094.87
STIFF SENTENCES,90400.00
ROCHE DIAGNOSTICS,89315.37
QUINTET CONSULTING,87627.65
RUSSEL METALS,85191.03
WESTBURY NATIONAL SHOW SYSTEMS,85093.10
MNP,77855.52
VCI CONTROLS,77183.40
NIMBLE INFORMATION STRATEGIES,74890.48
INSA,74508.76
HOULE ELECTRIC,72251.11
GENOME QUEBEC,72145.70
SHI CANADA,71241.95
CORADIX TECHNOLOGY CONSULTING,70625.00
EMPOWERED NETWORKS,69833.64
TOYOTA,69823.18
KONE,66703.50
BUREAU VERITAS,65810.31
SIMEX DEFENCE,65404.40
INTEGRA NETWORKS,64700.55
J L RICHARDS ASSOCIATES,63977.42
ITEX,63259.66
ESBE SCIENTIFIC INDUSTRIES,61098.80
GRAND TOY,60484.74
GLOBAL TOTAL OFFICE,60219.50
CONTRACT COMMUNITY,59797.34
DELCO AUTOMATION,59269.57
CBCI TELECOM,57228.91
CUMMINS CANADA,57028.60
GDI SERVICES,54962.52
ADOBE,54331.20
JP2G CONSULTANTS,53302.10
PRIMEX PROJECT MANAGEMENT,52059.53
TIREE,51577.04
OTIS ELEVATOR,49769.79
COASTAL RESTORATION MASONRY,47815.85
IRVING OIL,47720.10
D F S,46469.71
CHU SAINTE JUSTINE,45990.00
ACKLANDS GRAINGER,45896.39
JSK NAVAL SUPPORT,45509.31
TETRA TECH,44840.25
STONEWORKS TECHNOLOGIES,42934.12
WESCO DISTRIBUTION CANADA,42561.96
QIAGEN,39966.11
ROGERS,38783.75
MAPLESOFT CONSULTING,35757.97
HUMANSYSTEMS,35256.00
HAWORTH,34039.39
HATCH,33877.98
MARITIME FUELS,33657.53
RANDSTAD,32412.52
LUMINA IT,31583.50
SOLOTECH,31502.37
PYLON ELECTRONICS,30496.09
NORR,29728.04
PETERS CONSTRUCTION,29069.67
GETINGE CANADA,28873.99
GFL ENVIRONMENTAL,28615.68
ARI FINANCIAL SERVICES,28589.00
GLOBAL UPHOLSTERY,27726.81
APPLIED ELECTONICS,27416.41
BMT FLEET TECHNOLOGY,26555.00
TELECOM COMPUTER SERVICES,26264.59
SAS INSTITUTE,26221.98
ASSOCIATED ENGINEERING,25935.00
WOLTERS KLUWER,25538.00
C CORE,24978.00
WINTERSTEIGER,24400.34
ROHDE SCHWARZ CANADA,24148.48
ST JOSEPH PRINT GROUP,23508.53
GALENVS SCIENCES,22765.06
SHELL CANADA PRODUCTS,22619.44
IBI GROUP ARCHITECTS CANADA,22600.00
REPUBLIC ARCHITECTURE,22125.00
DECISIVE GROUP,21974.64
