d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2020-2021,1603.32,1510.77
2_professional_services,2021-2022,299094.74,273877.40
2_professional_services,2022-2023,1505779.57,1347286.01
3_information_technology,2019-2020,223839.56,221360.78
3_information_technology,2020-2021,285669.37,272048.85
3_information_technology,2021-2022,285669.37,265594.15
3_information_technology,2022-2023,326020.98,291444.83
4_medical,2019-2020,158105.78,155102.12
4_medical,2020-2021,430661.26,410127.63
4_medical,2021-2022,430661.26,400396.83
4_medical,2022-2023,430661.26,385357.50
9_human_capital,2021-2022,39807.08,35984.97
9_human_capital,2022-2023,145722.07,129311.58
