d_vendor_name,overall_total
ZYCOM,645488.3995767562
IT NET CONSULTANTS,609050.0499999999
MODIS CANADA,454636.8575386255
MICROSOFT CANADA,448748.05666666664
ADVANCED BUSINESS INTERIORS,388187.33
CBCI TELECOM,366615.29999999993
NISHA TECHONOLOGIES,301205.88845648145
COSSETTE COMMUNICATIONS,280266
EXCEL HUMAN RESOURCES,267756.81966411613
SAS INSTITUTE,240756.5
IBISKA TELECOM,218421.76
CISION CANADA,151695.34326561957
ORACLE CANADA,135409.39
DONNA CONA,132080.4331015299
ALTIS HUMAN RESOURCES,130200
TOSHIBA CANADA,129951.09822845417
MGIS,120165.80679140678
1019837 ONTARIO,118678.46
UBIQUS OTTAWA,118491.72090098546
GARTNER,117628.05
HYPERTEC,109226.40231500943
TEKNION,105185.73
KONICA MINOLTA BUSINESS SOLUTIONS,100838.48628671635
CDW CANADA,94186.03999999998
ADRM TECHNOLOGY CONSULTING,92927.81067961165
BELL CANADA,84128.86912312715
ICEBERG NETWORKS,81544.3231591474
IRON MOUNTAIN,71005.00564553447
VMWARE,68923.70093892541
DELL COMPUTER,67732.05733858305
DYNAMIC PERSONNEL CONSULTANTS,66038.62
ACCESS 2 NETWORKS,64965.075885328835
QUINTET CONSULTING,60532.5
PANASONIC,55983.06
INSA,55807.22524590164
QMR,51977.22938244291
LEXISNEXIS CANADA,38329.79
MAXSYS STAFFING AND CONSULTING,29593.88
DECISIVE TECHNOLOGIES,29078.75835616438
PRINTERS PLUS,27667.256456001123
CPCS TRANSCOM,24909.329999999998
SYSTEMSCOPE,24860
CHARRON HUMAN RESOURCES,24408
CLOSEREACH,22830.940000000002
SIMPLEX GRINNELL,22351.14
TOTEM OFFISOURCE,18726.93
SOFTCHOICE,14961.130000000001
BLACKBERRY,14753.62126027397
SDL INTERNATIONAL CANADA,13590.802804377565
WESTBURY NATIONAL SHOW SYSTEMS,12427.180000000002
FMC PROFESSIONALS,11300
CARAHSOFT TECHNOLOGY,10150.359999999999
UNIVERSITY OF SASKATCHEWAN,9750
CNW GROUP,9040
MISHKUMI TECHNOLOGIES,6993.2937414500675
FORD MOTOR COMPANY,5570.708264915162
TELUS CANADA,4418.152438356165
OPENTEXT,1356.0750684931506
SENSUS COMMUNICATION SOLUTIONS,208.85000000000002
