d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2022-2023,36710.51,32486.79
1_facilities_and_construction,2017-2018,5390.23,5544.17
1_facilities_and_construction,2018-2019,142602.63,144555.79
1_facilities_and_construction,2019-2020,36976.81,36804.31
1_facilities_and_construction,2020-2021,81672.92,77798.02
1_facilities_and_construction,2021-2022,129487.48,121287.08
1_facilities_and_construction,2022-2023,6011.98,5379.55
10_office_management,2017-2018,10500.00,10824.57
10_office_management,2019-2020,15750.00,15624.36
10_office_management,2021-2022,15000.00,13649.00
10_office_management,2022-2023,31947.04,28478.28
2_professional_services,2017-2018,2306796.15,2376721.84
2_professional_services,2018-2019,2522258.64,2570336.30
2_professional_services,2019-2020,2046797.09,2031818.72
2_professional_services,2020-2021,1825985.12,1740075.90
2_professional_services,2021-2022,2171210.33,2011894.24
2_professional_services,2022-2023,2150666.41,1921092.03
3_information_technology,2017-2018,134915.85,139145.24
3_information_technology,2018-2019,116890.85,119130.85
4_medical,2017-2018,251538.57,259313.89
4_medical,2018-2019,251538.57,256358.84
4_medical,2019-2020,284096.57,281509.69
4_medical,2020-2021,328065.76,312423.81
4_medical,2021-2022,328065.76,305011.16
4_medical,2022-2023,353037.01,315714.68
9_human_capital,2019-2020,24921.00,24888.09
