d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,28427.19,29305.90
4_medical,2018-2019,88511.29,90147.73
4_medical,2019-2020,153105.68,150028.77
4_medical,2020-2021,9588145.27,9073371.65
4_medical,2021-2022,28237369.32,26250638.36
4_medical,2022-2023,27864870.72,24932096.17
6_industrial_products_and_services,2019-2020,17520.27,17305.89
6_industrial_products_and_services,2020-2021,2981.93,2814.34
6_industrial_products_and_services,2021-2022,10994.00,10221.40
6_industrial_products_and_services,2022-2023,903.62,816.20
