d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2022-2023,38519.89,34088.00
4_medical,2017-2018,17575.00,18118.26
4_medical,2018-2019,9437.53,9667.32
4_medical,2019-2020,200399.36,195825.22
4_medical,2020-2021,3087644.41,2940387.40
4_medical,2022-2023,38519.89,34088.00
6_industrial_products_and_services,2017-2018,365236.91,376526.78
6_industrial_products_and_services,2018-2019,327212.25,333856.12
6_industrial_products_and_services,2019-2020,21097.33,20615.78
6_industrial_products_and_services,2020-2021,11497.50,10960.50
6_industrial_products_and_services,2021-2022,34553.26,31592.10
