d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,127852.84,129301.92
2_professional_services,2019-2020,789321.06,782927.61
2_professional_services,2020-2021,1153882.19,1097259.20
2_professional_services,2021-2022,1552199.57,1438894.29
2_professional_services,2022-2023,2676913.23,2383316.16
3_information_technology,2022-2023,59442.07,53117.91
4_medical,2020-2021,41934.95,39808.09
4_medical,2021-2022,32530.38,29988.94
4_medical,2022-2023,249660.15,223116.06
8_security_and_protection,2021-2022,44265.38,41115.65
9_human_capital,2019-2020,7580.39,7407.36
9_human_capital,2020-2021,10164.61,9601.79
