d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,38289.98,39282.20
3_information_technology,2018-2019,38289.98,38885.45
3_information_technology,2019-2020,38394.89,38070.87
3_information_technology,2020-2021,37765.46,35907.25
3_information_technology,2021-2022,85947.80,79797.81
4_medical,2017-2018,389727.00,399141.60
4_medical,2018-2019,387465.70,391277.97
4_medical,2019-2020,922742.60,904589.60
4_medical,2020-2021,2548.98,2400.16
4_medical,2021-2022,37450.33,35253.55
6_industrial_products_and_services,2017-2018,37400.00,38297.86
6_industrial_products_and_services,2020-2021,263215.76,247848.70
6_industrial_products_and_services,2021-2022,728749.14,668650.59
