d_vendor_name,overall_total
TOTEM OFFISOURCE,845498.30
OPENTEXT,728850.00
EXCEL HUMAN RESOURCES,581010.89
CANON,445202.30
SI SYSTEMS,404245.53
KPMG,342957.27
NISHA TECHONOLOGIES,333629.28
LUMINA IT,327238.57
TOSHIBA CANADA,257029.81
GENESIS INTEGRATION,256715.82
ESRI,219456.28
LIONBRIDGE,216960.00
XEROX,186261.53
STANTEC,186110.25
PHASELOCK SYSTEMS INTERNATIONAL,175192.04
EBERHARD VON HUENE ASSOCIATES,162691.46
INSTRUX MEDIA,141386.84
ADRM TECHNOLOGY CONSULTING,105157.80
RAYMOND CHABOT GRANT THORNTON,95048.23
MICHAEL WAGER CONSULTING,84055.05
MAPLESOFT CONSULTING,79582.12
CALIAN,70818.23
GOSS GILROY,69749.57
TURTLE ISLAND STAFFING,68490.12
QMR,53222.23
PURELOGIC,52070.40
MICROSOFT CANADA,48307.50
STRATOS,47121.00
GOLDER ASSOCIATES,46898.39
SOFTCHOICE,43115.97
LANNICK CONTRACT SOLUTIONS,41780.62
IRON MOUNTAIN,40661.94
UNIVERSITY OF OTTAWA,38075.77
INFO TECH RESEARCH GROUP,37239.96
CEDROM SNI,34968.64
CSDC SYSTEMS,33404.24
FAST TRACK STAFFING,31321.05
GLOBAL UPHOLSTERY,26670.95
C CORE,24995.25
HYPERTEC,22487.00
MORNEAU SHEPELL,21531.65
MGIS,20988.59
GLOBAL KNOWLEDGE,18025.76
GATESTONE,17993.71
MAXSYS STAFFING AND CONSULTING,17095.77
3D DATACOMM,16021.47
CANADIAN CORPS OF COMMISSIONAIRES,15468.34
DYNAMIC PERSONNEL CONSULTANTS,14051.77
FUGRO GEOSURVEYS,11500.00
EPERFORMANCE,9851.19
QUANTUM MANAGEMENT SERVICES,325.10
