d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2021-2022,0.00,0.00
0_other,2022-2023,0.00,0.00
1_facilities_and_construction,2019-2020,23317.31,23074.52
1_facilities_and_construction,2020-2021,42199.59,40065.94
2_professional_services,2017-2018,257287.11,265115.37
2_professional_services,2018-2019,646300.44,657970.87
2_professional_services,2019-2020,775995.24,767873.33
2_professional_services,2020-2021,759323.23,724552.24
2_professional_services,2021-2022,559305.58,513298.80
2_professional_services,2022-2023,1380434.29,1229093.98
