d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,394461.0603760747
1_facilities_and_construction,2018-2019,19603.94026146383
1_facilities_and_construction,2019-2020,40908.7029742338
1_facilities_and_construction,2020-2021,52809.956472994025
2_professional_services,2017-2018,11654.06
4_medical,2020-2021,6595556.645928344
6_industrial_products_and_services,2017-2018,62618.234140625005
6_industrial_products_and_services,2018-2019,1106139.2244173177
6_industrial_products_and_services,2019-2020,1042144.2845867685
6_industrial_products_and_services,2020-2021,1053946.0287459388
