d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,105013.47,107831.16
0_other,2018-2019,10586.33,10724.46
0_other,2021-2022,32683.07,29519.34
1_facilities_and_construction,2017-2018,89813.64,92296.00
1_facilities_and_construction,2018-2019,272447.90,276511.18
1_facilities_and_construction,2019-2020,217205.94,215355.93
1_facilities_and_construction,2020-2021,223747.83,213497.18
1_facilities_and_construction,2021-2022,247603.95,224086.21
10_office_management,2017-2018,378433.90,387406.98
10_office_management,2018-2019,147931.20,150020.98
10_office_management,2019-2020,229635.37,227041.48
10_office_management,2020-2021,120604.42,114055.30
10_office_management,2021-2022,98303.63,92040.89
11_defence,2017-2018,12434736.41,12751487.29
11_defence,2018-2019,12421698.67,12601024.55
11_defence,2019-2020,12714620.57,12564651.77
11_defence,2020-2021,26022495.82,24616169.55
11_defence,2021-2022,64199938.27,59275698.63
2_professional_services,2020-2021,89362.10,84995.57
3_information_technology,2017-2018,79137337.82,81077997.95
3_information_technology,2018-2019,66374789.18,67302930.86
3_information_technology,2019-2020,49294135.15,48739681.90
3_information_technology,2020-2021,143271745.16,135851105.09
3_information_technology,2021-2022,155331660.54,143574431.87
5_transportation_and_logistics,2017-2018,56318.21,57855.80
5_transportation_and_logistics,2018-2019,14447.76,14631.66
5_transportation_and_logistics,2020-2021,48984.86,46240.72
6_industrial_products_and_services,2017-2018,151311.97,155030.21
6_industrial_products_and_services,2018-2019,170120.57,172672.96
6_industrial_products_and_services,2019-2020,112219.95,109937.46
6_industrial_products_and_services,2020-2021,114141.21,108046.12
6_industrial_products_and_services,2021-2022,613992.20,557068.77
9_human_capital,2020-2021,14280.00,13662.81
