d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,1640495.9216267618
2_professional_services,2018-2019,1480914.5545999324
2_professional_services,2019-2020,1053033.6749238274
2_professional_services,2020-2021,1592629.513426187
3_information_technology,2017-2018,175633.64
4_medical,2019-2020,26549.652892561986
4_medical,2020-2021,26992.147107438017
9_human_capital,2017-2018,54508.18517786561
9_human_capital,2018-2019,58417.11697089472
9_human_capital,2019-2020,18677.327851239672
