d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,1626714.34,1676607.33
2_professional_services,2018-2019,1359417.75,1384865.97
2_professional_services,2019-2020,1025823.46,1017611.80
2_professional_services,2020-2021,1483977.42,1413503.38
2_professional_services,2021-2022,1636199.23,1516476.77
2_professional_services,2022-2023,1762762.38,1574475.53
3_information_technology,2017-2018,208346.72,214582.14
3_information_technology,2018-2019,121496.80,123010.43
3_information_technology,2019-2020,27210.21,26589.14
3_information_technology,2020-2021,48978.39,46632.48
3_information_technology,2021-2022,117362.19,106671.53
3_information_technology,2022-2023,143037.90,127675.88
4_medical,2019-2020,26549.65,26020.18
4_medical,2020-2021,26992.15,25624.08
9_human_capital,2017-2018,54508.19,56080.24
9_human_capital,2018-2019,58417.12,59832.17
9_human_capital,2019-2020,18677.33,18528.34
