d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2020-2021,24408.73,23270.66
2_professional_services,2017-2018,163921.17,168945.23
2_professional_services,2018-2019,163921.17,166917.48
2_professional_services,2019-2020,164370.27,163051.18
2_professional_services,2020-2021,163921.17,156278.26
2_professional_services,2021-2022,38381397.87,34998892.43
4_medical,2017-2018,2079955.18,2143314.95
4_medical,2018-2019,2613632.50,2657715.32
4_medical,2019-2020,2362913.56,2342916.35
4_medical,2020-2021,2721547.39,2595557.55
4_medical,2021-2022,81741505.55,76897413.72
