d_vendor_name,d_fiscal_year,total
2220742 ONTARIO,2017-2018,1184433.7137528353
2220742 ONTARIO,2018-2019,8967578.816970568
2220742 ONTARIO,2019-2020,7709214.504737975
2220742 ONTARIO,2020-2021,3013942.4638770698
851791 NWT,2017-2018,15040930.5950239
851791 NWT,2018-2019,4690517.119585304
851791 NWT,2019-2020,4381045.777735574
851791 NWT,2020-2021,371072.1833601169
9006 9311 QUEBEC,2017-2018,1975961.6077468144
9006 9311 QUEBEC,2018-2019,2755610.043825551
9006 9311 QUEBEC,2019-2020,3297566.431666459
9006 9311 QUEBEC,2020-2021,11832945.589516709
ACCENTURE,2017-2018,50354691.636312515
ACCENTURE,2018-2019,52834614.44292268
ACCENTURE,2019-2020,56398385.70087864
ACCENTURE,2020-2021,45401707.20583746
AECOM,2017-2018,12606974.61554
AECOM,2018-2019,14311643.851975495
AECOM,2019-2020,15455728.468406295
AECOM,2020-2021,13891119.870177105
AMERESCO CANADA,2017-2018,3047132.734512453
AMERESCO CANADA,2018-2019,12205992.16977422
AMERESCO CANADA,2019-2020,14674744.624224989
AMERESCO CANADA,2020-2021,19093771.713557705
APPLIED ELECTONICS,2017-2018,6373099.046037743
APPLIED ELECTONICS,2018-2019,16310046.515320478
APPLIED ELECTONICS,2019-2020,9319468.11643879
APPLIED ELECTONICS,2020-2021,5098323.101950716
ARCADIS CANADA,2017-2018,4636274.389129401
ARCADIS CANADA,2018-2019,6938414.1096910145
ARCADIS CANADA,2019-2020,4634853.993530588
ARCADIS CANADA,2020-2021,3372114.313958712
ARCHITECTURE EVOQ,2017-2018,9384346.012923397
ARCHITECTURE EVOQ,2018-2019,8830697.98393681
ARCHITECTURE EVOQ,2019-2020,10191905.87854214
ARCHITECTURE EVOQ,2020-2021,5659943.792878982
ARCHITECTURE49,2017-2018,5580536.785750015
ARCHITECTURE49,2018-2019,5451375.547176686
ARCHITECTURE49,2019-2020,9028623.404555
ARCHITECTURE49,2020-2021,10024099.96861985
ATWILL MORIN ONTARIO,2017-2018,41942.60999999999
ATWILL MORIN ONTARIO,2018-2019,4566988.756640098
ATWILL MORIN ONTARIO,2019-2020,10449051.351679951
ATWILL MORIN ONTARIO,2020-2021,10450523.829478597
AVONDALE CONSTRUCTION,2017-2018,10076188.36645739
AVONDALE CONSTRUCTION,2018-2019,10729772.293715596
AVONDALE CONSTRUCTION,2019-2020,1761713.8839963505
AVONDALE CONSTRUCTION,2020-2021,2606663.8627648787
BELL CANADA,2017-2018,2838285.496186907
BELL CANADA,2018-2019,4192118.099289381
BELL CANADA,2019-2020,8539619.749178259
BELL CANADA,2020-2021,11516449.996399142
BGIS,2017-2018,2340061168.531927
BGIS,2018-2019,2339800039.3619275
BGIS,2019-2020,2346643895.4649405
BGIS,2020-2021,2339917968.267851
BIRD CONSTRUCTION COMPANY,2017-2018,20575868.201461975
BIRD CONSTRUCTION COMPANY,2018-2019,15944979.509484224
BIRD CONSTRUCTION COMPANY,2019-2020,4547220.9447030565
BIRD CONSTRUCTION COMPANY,2020-2021,5208733.290884825
BLACK MCDONALD,2017-2018,16230047.06443618
BLACK MCDONALD,2018-2019,8377025.444173831
BLACK MCDONALD,2019-2020,4603879.062041955
BLACK MCDONALD,2020-2021,4114961.0057487916
BOLESS,2017-2018,2148639.1117800204
BOLESS,2018-2019,9644851.660934629
BOLESS,2019-2020,16755255.962090593
BOLESS,2020-2021,18260801.25421603
BUTTCON EAST,2017-2018,7709992.043614557
BUTTCON EAST,2018-2019,11644051.229667684
