d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1284980.68,1318329.11
11_defence,2018-2019,1230690.45,1249829.50
11_defence,2019-2020,1234062.20,1223647.98
11_defence,2020-2021,1230690.45,1169980.83
11_defence,2021-2022,1035128.68,962725.60
4_medical,2018-2019,6323625.00,6460970.70
6_industrial_products_and_services,2017-2018,3382310.03,3469210.56
6_industrial_products_and_services,2018-2019,3921692.57,3983268.92
6_industrial_products_and_services,2019-2020,2796612.60,2773985.12
6_industrial_products_and_services,2020-2021,1846391.30,1752632.66
6_industrial_products_and_services,2021-2022,2737508.29,2025174.73
