d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2020-2021,4626.68,4359.61
10_office_management,2021-2022,20594.39,19147.13
10_office_management,2022-2023,20594.39,18427.95
2_professional_services,2017-2018,2199807.46,2267855.27
2_professional_services,2018-2019,2170751.64,2211822.35
2_professional_services,2019-2020,4761653.56,4723440.45
2_professional_services,2020-2021,7244717.63,6902649.93
2_professional_services,2021-2022,1785236.06,1662002.04
2_professional_services,2022-2023,2055420.04,1838089.13
3_information_technology,2017-2018,540010.85,557314.59
3_information_technology,2018-2019,524858.50,534375.83
3_information_technology,2019-2020,711945.97,707755.99
3_information_technology,2020-2021,285404.66,271536.97
3_information_technology,2021-2022,728173.59,677656.59
3_information_technology,2022-2023,804770.84,719073.87
4_medical,2021-2022,3318.26,3085.07
4_medical,2022-2023,25918.26,23191.77
9_human_capital,2017-2018,240081.17,247465.56
9_human_capital,2018-2019,146913.63,149824.26
9_human_capital,2019-2020,172393.42,171071.04
9_human_capital,2020-2021,105819.76,100645.98
9_human_capital,2021-2022,135033.60,125723.29
9_human_capital,2022-2023,99080.42,88385.24
