d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2020-2021,19776.30,18634.73
0_other,2021-2022,18249.39,16497.16
4_medical,2019-2020,1586987.52,1550764.29
4_medical,2020-2021,51097451.68,48661223.84
4_medical,2021-2022,40784.12,37918.05
4_medical,2022-2023,10179.76,9009.92
6_industrial_products_and_services,2017-2018,94763.58,97505.13
6_industrial_products_and_services,2018-2019,104654.15,106364.47
6_industrial_products_and_services,2019-2020,194119.48,191179.53
6_industrial_products_and_services,2020-2021,1019081.82,964748.88
6_industrial_products_and_services,2021-2022,624536.19,571412.91
6_industrial_products_and_services,2022-2023,638519.05,568684.75
