d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,325127.88,332971.83
1_facilities_and_construction,2018-2019,379977.40,384681.35
1_facilities_and_construction,2019-2020,448907.72,448050.03
1_facilities_and_construction,2020-2021,412977.15,402927.96
1_facilities_and_construction,2021-2022,338080.80,254041.44
2_professional_services,2019-2020,3659.57,3664.59
2_professional_services,2020-2021,30357.79,29719.91
2_professional_services,2021-2022,45336.16,36723.63
4_medical,2021-2022,41603.13,37235.48
6_industrial_products_and_services,2017-2018,279151.96,284620.83
6_industrial_products_and_services,2018-2019,167529.39,169789.31
6_industrial_products_and_services,2019-2020,189931.25,189343.97
6_industrial_products_and_services,2020-2021,1385652.50,1333697.47
6_industrial_products_and_services,2021-2022,1823226.59,1217419.78
