d_vendor_name,d_fiscal_year,total
11983890 CANADA CENTRE,2020-2021,65812562.19178082
3955788 CANADA,2018-2019,49645.8822633622
3955788 CANADA,2019-2020,259852.26773663782
3D DATACOMM,2017-2018,55581.28
3M CANADA COMPANY,2017-2018,56416.17643835616
3M CANADA COMPANY,2018-2019,36534.93356164384
4 OFFICE AUTOMATION,2018-2019,8415.17704109737
4 OFFICE AUTOMATION,2019-2020,12161.458309395512
4 OFFICE AUTOMATION,2020-2021,12128.230281227765
4PLAN CONSULTING,2019-2020,49042
73719 NEWFOUNDLAND LABRADOR,2017-2018,63619.750081967206
73719 NEWFOUNDLAND LABRADOR,2018-2019,215082.06134191013
73719 NEWFOUNDLAND LABRADOR,2019-2020,209349.3943044907
73719 NEWFOUNDLAND LABRADOR,2020-2021,208777.40142387734
A HUNDRED ANSWERS,2017-2018,17520.1477260274
AB SCIEX,2017-2018,1272806.6096956388
AB SCIEX,2018-2019,1278460.184621572
AB SCIEX,2019-2020,1041150.6295599907
AB SCIEX,2020-2021,1670942.7547111271
ACT,2017-2018,1254647.5586840524
ACT,2018-2019,1363521.6553423144
ACT,2019-2020,943425.7433151648
ACT,2020-2021,101178.91011052305
ADGA GROUP,2020-2021,246227.47280334728
ADVANCED BUSINESS INTERIORS,2017-2018,147651.47
ADVANCED BUSINESS INTERIORS,2018-2019,455162.16324324324
ADVANCED BUSINESS INTERIORS,2019-2020,196319.08675675676
ADVANCED BUSINESS INTERIORS,2020-2021,515498.08999999997
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,701514.942608239
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,2215816.6718064444
AECOM,2018-2019,63280
AGILENT,2017-2018,1509517.6260747837
AGILENT,2018-2019,1822316.7285353378
AGILENT,2019-2020,1715240.5545130812
AGILENT,2020-2021,3213785.7256210926
AIR LIQUIDE CANADA,2017-2018,38238.248076923075
AIR LIQUIDE CANADA,2018-2019,63232.66807692307
AIR LIQUIDE CANADA,2019-2020,28809.638962065328
AIR LIQUIDE CANADA,2020-2021,96806.22421533194
ALS CANADA,2017-2018,901255.8904890195
ALS CANADA,2018-2019,155055.7104652882
ALS CANADA,2019-2020,4825.91573964497
ALS CANADA,2020-2021,4812.730177514793
ALTIS HUMAN RESOURCES,2017-2018,815782.5687054284
ALTIS HUMAN RESOURCES,2018-2019,353015.25367669575
ALTIS HUMAN RESOURCES,2019-2020,51043.9446692607
ALTIS HUMAN RESOURCES,2020-2021,36240.81343418758
AMDOCS,2017-2018,1397261.983568075
AMPLEXOR CANADA,2017-2018,146900
AMPLEXOR CANADA,2018-2019,262606.3365827338
AMPLEXOR CANADA,2019-2020,379177.6176725853
AMPLEXOR CANADA,2020-2021,413444.0841038226
AMTEK ENGINEERING,2017-2018,14762.66
ANSYS CANADA,2020-2021,56289.13701369863
APPLIED ELECTONICS,2017-2018,107418.95
ARCADIS CANADA,2017-2018,22600
ARCADIS CANADA,2018-2019,21357
ARCADIS CANADA,2019-2020,23645.25
ARIS GLOBAL,2017-2018,348865.8032858708
ARIS GLOBAL,2018-2019,713895.350483053
ARIS GLOBAL,2019-2020,2916038.683257901
ARIS GLOBAL,2020-2021,1752416.8039716126
ARTEMP PERSONNEL SERVICES,2017-2018,259559.76491403353
ARTEMP PERSONNEL SERVICES,2018-2019,550423.6344832462
ARTEMP PERSONNEL SERVICES,2019-2020,622383.7705058749
ARTEMP PERSONNEL SERVICES,2020-2021,209100.94620075013
ATS SERVICES,2019-2020,502.3711615487316
ATS SERVICES,2020-2021,9650.814419225633
AVI SPL CANADA,2017-2018,40892.09
AVI SPL CANADA,2020-2021,46306.630000000005
BANFIELD SEGUIN,2017-2018,1162246.446086262
BANFIELD SEGUIN,2018-2019,1625363.8039137379
BANFIELD SEGUIN,2019-2020,18563.193697478993
BANFIELD SEGUIN,2020-2021,665385.6140723052
BDO CANADA,2017-2018,163906.5
BDO CANADA,2019-2020,138731.29292237444
BDO CANADA,2020-2021,971688.0455555555
BELL CANADA,2017-2018,12802.481481481482
BIOMERIEUX CANADA,2019-2020,1305.1285171102663
BIOMERIEUX CANADA,2020-2021,7939.531812420786
BLACK MCDONALD,2018-2019,73399.96946564886
BLACK MCDONALD,2019-2020,160694.56053435113
BLUEDOT,2019-2020,66326.08695652173
BLUEDOT,2020-2021,2984673.913043478
BOUTHILLETTE PARIZEAU,2019-2020,103017.61
BRUKER,2017-2018,878756.1187507657
BRUKER,2018-2019,175618.5924914468
BRUKER,2019-2020,1090868.4583552096
BRUKER,2020-2021,237580.1962991112
CACHE COMPUTER CONSULTING,2017-2018,1291464.7321622914
CACHE COMPUTER CONSULTING,2018-2019,2025436.67494759
CACHE COMPUTER CONSULTING,2019-2020,1033102.654736878
CACHE COMPUTER CONSULTING,2020-2021,879912.2482816302
CALIAN,2017-2018,1480656.7119423093
CALIAN,2018-2019,1017574.1252736872
CALIAN,2019-2020,142286.3044890859
CALIAN,2020-2021,33569.4766951567
CALTRIO COMPANY,2017-2018,35592.00882352941
CALTRIO COMPANY,2018-2019,44102.9881563796
CALTRIO COMPANY,2019-2020,56318.782340862424
CALTRIO COMPANY,2020-2021,56164.905886379194
CANADA POST,2017-2018,577528.95
CANADA POST,2018-2019,531352.25
CANADA POST,2019-2020,393859.73
CANADA POST,2020-2021,371610.83999999997
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,3770688.67568306
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,3587763.43
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,3805342.64
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,5238154.05
CANADIAN PAEDIATRIC SOCIETY,2017-2018,6265.9961685823755
CANADIAN PAEDIATRIC SOCIETY,2018-2019,7306.99233716475
CANADIAN PAEDIATRIC SOCIETY,2019-2020,7327.0114942528735
CANADIAN STANDARDS ASSOCIATION,2017-2018,20011.17
CANADIAN STANDARDS ASSOCIATION,2018-2019,20746.8
CANADIAN STANDARDS ASSOCIATION,2019-2020,18484.48457765668
CANADIAN STANDARDS ASSOCIATION,2020-2021,23513.66506617894
CANON,2017-2018,195879.99754754736
CANON,2018-2019,235921.5227803211
CANON,2019-2020,324351.2320694473
CANON,2020-2021,298456.93256451585
CARAHSOFT TECHNOLOGY,2018-2019,44509.149999999994
CARAHSOFT TECHNOLOGY,2019-2020,39100.590758290295
CARAHSOFT TECHNOLOGY,2020-2021,26124.389241709712
CARLETON UNIVERSITY,2017-2018,62603.79540787208
CARLETON UNIVERSITY,2018-2019,127345.00260269479
CARLETON UNIVERSITY,2019-2020,148548.93931784751
CARLETON UNIVERSITY,2020-2021,137808.87766758382
CARMICHAEL ENGINEERING,2019-2020,22256.480000000003
CBCI TELECOM,2018-2019,23058.80237362637
CBCI TELECOM,2019-2020,49790.93762637362
CBCI TELECOM,2020-2021,53095.54
CDW CANADA,2017-2018,252772.5545945946
CDW CANADA,2018-2019,55136.88633802817
CDW CANADA,2019-2020,3078204.2592447246
CDW CANADA,2020-2021,452769.40162103827
CHARRON HUMAN RESOURCES,2018-2019,12204
CHARRON HUMAN RESOURCES,2019-2020,39889
CHU SAINTE JUSTINE,2017-2018,1505728.6355376046
CHU SAINTE JUSTINE,2018-2019,2026771.2030927066
CHU SAINTE JUSTINE,2019-2020,2149706.9957280518
CHU SAINTE JUSTINE,2020-2021,2275298.7337370166
CHUBB EDWARDS,2017-2018,25121.49
CHUBB EDWARDS,2018-2019,13612.397099399343
CHUBB EDWARDS,2019-2020,61524.69290060066
CHUBB EDWARDS,2020-2021,60254.493333333325
CISION CANADA,2018-2019,12147.5
CISION CANADA,2019-2020,16226.222627737225
CISION CANADA,2020-2021,16181.888686131386
CISTEL TECHNOLOGY,2017-2018,1680191.5742545114
CISTEL TECHNOLOGY,2018-2019,4886613.800891786
CISTEL TECHNOLOGY,2019-2020,5726183.032636013
CISTEL TECHNOLOGY,2020-2021,5699776.076460994
CLOSEREACH,2017-2018,9733.479452054795
CLOSEREACH,2018-2019,175808.1614975001
CLOSEREACH,2019-2020,53792.359050445106
CNW GROUP,2017-2018,26781.000000000004
CNW GROUP,2018-2019,31174.440000000006
CNW GROUP,2019-2020,31798.2
CNW GROUP,2020-2021,32435.52
COLLIERS PROJECT LEADERS,2020-2021,23404.931506849316
COMPUCOM CANADA,2020-2021,5949.060518237631
CONOSCENTI TECHNOLOGIES,2019-2020,77527.92808908045
CONOSCENTI TECHNOLOGIES,2020-2021,85491.52191091953
CONSTRUCTION BUGERE,2019-2020,114161.5947761194
CONSTRUCTION BUGERE,2020-2021,92563.45522388059
CONTRACT COMMUNITY,2017-2018,151973.21914893616
CONTRACT COMMUNITY,2018-2019,109755.24264433255
CONTRACT COMMUNITY,2019-2020,232931.09145978664
CONTRACT COMMUNITY,2020-2021,95222.84717778365
CONVERGINT TECHNOLOGIES,2018-2019,18064.08
CONVERGINT TECHNOLOGIES,2020-2021,18788.93
CORADIX TECHNOLOGY CONSULTING,2017-2018,1192498.1802829758
CORADIX TECHNOLOGY CONSULTING,2018-2019,1192498.1802829758
