d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,2257427
TPSGC,1913385
TOITURES QUATRE SAISONS,217474
PAUL H LAFOND ET FILS,211398
GESTION ARBEAU FLEURI,165593
MAXI PAYSAGE,163799
CONSTRUCTION PAVAGE PORTNEUF,155997
ECO VERDURE,144307
NORTHERN MICRO,144061
TRO CHAINES,122879.14
FORD MOTOR COMPANY,117081
MENUISERIE POULIOT D,117070
MBH MOBILIER DE BUREAU,115974
ERNST YOUNG,101408.40000000001
GROUPE F V P,101085.73584905661
DIALOGUE,94524
SPAC,90000
CONSTRUCTION COUTURE ET TANGUAY,84448
TYCO INTEGRATED SECURITY,82158
COMPUGEN,79940
F G WELSH,78643
PAVAGE RAY DESROCHERS,74497
DESCHAMPS IMPRESSION,71851
BUREAU DU CONSEIL PRIVE,70000
ML ENTRETIEN MULTISERVICES,61343
LES EDITIONS BOREAL,60660
GROUPE FVP,58844.00000000001
EMS INGENIERIE,58674
TOITURES PREMONT,58674
JOHNSON CONTROLS,58425
MUSEE NATIONAL DES BEAUX ARTS DU QUEBEC,57125
ENTREPRISES ROBERT SANFACON,56817
DIALOGUE PRD,47993
CENTRE DE CONSERVATION DU QUEBEC,46121
PANAVIDEO,45472
SIGNALISATION LEVIS,42390
AGENCE DE L EST P J,41828
PALADIN TECHNOLOGIES,41249.759999999995
HONEYWELL,38209.5
SOLOTECH,28294
WOLSELEY,25324
LARO EXPERTS CONSEILS,24812
SOCIETE DE CONTROLES JOHNSTON CANADA SEC,24687
ALTKEY,23714
ATELIER DU GOSSEUX,21921
PLANIDESIGN,21645
STUDIO ALTKEY,21480
CONCEPTION ALAIN GAGNE,19695
EPSI,18752
SOCIETE PARC AUTO DU QUEBEC,18465
ABCP ARCHITECTURE,18396
CALE SYSTEMS,18294
SPC,17692
CAROLE BRECKLER,17289
PRODUCTIONS CINE SCENE,17246
FONDERIE LAROCHE,16671
RE MAX FORTIN DELAGE,16081.144414168937
LABORATOIRE D EXPERISES DE QUEBEC LTES,15806
KELLY SERVICES CANADA,15767
IXMEDIA,15441
PATEX,15146
DISTRIBUTION AFFICHE TOUT,14935.000000000002
GROUPE GID DESIGN,14560.15
JEAN LECLERC EXCAVATION,14429
A DOUBLE TOUR,14420
CALE,13107
LAMONTAGNE CONSULTANTS,12979
GARAGE MARTIN ET FILS,12934
NORSECO,12877
LES GICLEURS QUEBECOIS,12791
MINIMAL,12734
LES CHEMINEES GAMELIN,12659
PRM,12173.099999999999
LAFOND COTE ARCHITECTES,12072
LES ENTREPRISES LOU VIL,11907
SANI BLEU,11796
GDG ENVIRONNEMENT,11498
FREEMICK AVENTURE,11409
CAROLINE SOUCY ILLUSTRATRICE,10865
GESTION MEDSECURE,10348
