d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,121598.95,124749.98
2_professional_services,2018-2019,132373.40,134372.43
2_professional_services,2019-2020,168955.65,167529.84
2_professional_services,2021-2022,89900.00,83467.21
3_information_technology,2017-2018,100995.16,103612.28
3_information_technology,2018-2019,100995.16,102565.79
4_medical,2017-2018,582534.58,596871.39
4_medical,2018-2019,637102.43,646990.96
4_medical,2019-2020,860934.18,849382.75
4_medical,2020-2021,1031848.84,980948.03
4_medical,2021-2022,650136.57,603616.05
9_human_capital,2020-2021,109293.59,103902.17
9_human_capital,2021-2022,109293.59,101473.09
