d_vendor_name,d_fiscal_year,total
5751846 MANITOBA,2017-2018,90286.00979955457
5751846 MANITOBA,2018-2019,90286.00979955457
5751846 MANITOBA,2019-2020,284512.35916058393
5751846 MANITOBA,2020-2021,139261.64041970804
ACCESSDATA GROUP,2017-2018,551112.3066538883
ACCESSDATA GROUP,2018-2019,382003.8728313253
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,239277.93887428992
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,63414.43327268217
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,78595.5079529958
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,1749534.8028299275
AGENCY 59,2018-2019,402495.2380952381
AGENCY 59,2019-2020,558004.7619047619
AGENCY59,2018-2019,402495.2380952381
AGENCY59,2019-2020,558004.7619047619
ALITHYA CANADA,2019-2020,341868.4664835165
ALITHYA CANADA,2020-2021,693233.2792582418
AMAZON WEB SERVICES,2019-2020,200935.692833178
AMAZON WEB SERVICES,2020-2021,461267.4709692451
ARIBA,2017-2018,1915984.8705009273
ARIBA,2018-2019,1915984.8705009273
ARIBA,2019-2020,1921234.1441187381
ARIBA,2020-2021,1915984.8705009273
ATLANTIC BUSINESS INTERIORS,2017-2018,260702.71
ATLANTIC BUSINESS INTERIORS,2020-2021,536769.660814863
ATTACHMATE,2017-2018,482053.3537808219
ATTACHMATE,2018-2019,697054.436732525
ATTACHMATE,2019-2020,685362.6842299794
ATTACHMATE,2020-2021,683490.1085900067
BANCTEC CANADA,2017-2018,1141344.4094165582
BANCTEC CANADA,2018-2019,1081825.5426683049
BANCTEC CANADA,2019-2020,960002.1199589322
BANCTEC CANADA,2020-2021,957379.1633470225
BELL CANADA,2017-2018,2833729.818829343
BELL CANADA,2018-2019,2866799.6140981605
BELL CANADA,2019-2020,3577296.406899784
BELL CANADA,2020-2021,2833729.818829343
CALIAN,2018-2019,3321911.830899759
CALIAN,2019-2020,4638981.914431881
CALIAN,2020-2021,5586118.625334735
CANADA POST,2017-2018,5604173.599694778
CANADA POST,2018-2019,5113714.89723237
CANADA POST,2019-2020,6017660.655458079
CANADA POST,2020-2021,3694748.0686878203
CASEWARE IDEA,2017-2018,410297.35
CASEWARE IDEA,2018-2019,423726.796978993
CASEWARE IDEA,2019-2020,433397.68419729033
CASEWARE IDEA,2020-2021,448378.9289607031
CDW CANADA,2017-2018,4298312.081070665
CDW CANADA,2018-2019,10448564.609956488
CDW CANADA,2019-2020,3993770.8647916904
CDW CANADA,2020-2021,3073339.9137153463
CHARRON HUMAN RESOURCES,2018-2019,1321591.1911301797
CHARRON HUMAN RESOURCES,2019-2020,1422776.0708932315
CHARRON HUMAN RESOURCES,2020-2021,35715.33607418029
COFOMO,2018-2019,540209.573542976
COFOMO,2019-2020,1163731.5761608435
COFOMO,2020-2021,1971334.991798493
COMPUWARE OF CANADA,2017-2018,287371.4043252122
COMPUWARE OF CANADA,2018-2019,287371.4043252122
COMPUWARE OF CANADA,2019-2020,288158.7232411716
COMPUWARE OF CANADA,2020-2021,287371.4043252122
CONSOLIDATED CIVIL ENFORCEMENT,2017-2018,16877.020278184482
CONSOLIDATED CIVIL ENFORCEMENT,2018-2019,786889.1826166459
CONSOLIDATED CIVIL ENFORCEMENT,2019-2020,789045.0433909381
CONSOLIDATED CIVIL ENFORCEMENT,2020-2021,786889.1826166459
CONVERGINT TECHNOLOGIES,2019-2020,3394269.5916101695
CONVERGINT TECHNOLOGIES,2020-2021,5261782.998852475
COSSETTE COMMUNICATIONS,2017-2018,922344.5482229517
COSSETTE COMMUNICATIONS,2018-2019,5370559.594892591
COSSETTE COMMUNICATIONS,2019-2020,2162021.537493649
COSSETTE COMMUNICATIONS,2020-2021,8198177.295694304
DATA COMMUNICATIONS MANAGEMENT,2017-2018,16051457.809655173
DATA COMMUNICATIONS MANAGEMENT,2018-2019,6322584.070444444
DATA COMMUNICATIONS MANAGEMENT,2019-2020,5325737.419555555
DATA COMMUNICATIONS MANAGEMENT,2020-2021,5055322.5200000005
DELOITTE AND TOUCHE,2017-2018,68464.9914089347
DELOITTE AND TOUCHE,2018-2019,137950.58806301033
DELOITTE AND TOUCHE,2019-2020,803645.7267213129
DELOITTE AND TOUCHE,2020-2021,653592.2407482874
