d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,721175.89,740253.15
2_professional_services,2018-2019,723710.32,733042.08
2_professional_services,2019-2020,814002.98,812484.42
2_professional_services,2020-2021,3338349.15,3245452.14
2_professional_services,2021-2022,521915.68,370593.58
4_medical,2021-2022,3318.26,2520.69
9_human_capital,2017-2018,48251.00,49541.29
9_human_capital,2018-2019,58859.44,59610.58
9_human_capital,2019-2020,31798.20,31733.07
9_human_capital,2020-2021,46520.64,45312.85
9_human_capital,2021-2022,152658.29,112087.48
