d_vendor_name,overall_total
VANCOUVER SHIPYARDS,955556000.06
CHANTIER DAVIE CANADA,877484414.06
"NAVTECH",541658122.61
PAL AEROSPACE,162596076.69
IRVING OIL,139574123.60
ATLANTIC TOWING,134596151.41
NEWDOCK ST JOHN S DOCKYARD,126726552.56
IRVING SHIPBUILDING,125654955.73
WARTSILA,86798753.97
HIKE METAL PRODUCTS,82882951.29
BELL TEXTRON,69196562.70
HEDDLE MARINE SERVICES,67057969.36
ABB,61396610.24
ALLIED SHIPBUILDERS,47549018.66
PARKLAND REFINING,41649951.88
VERREAULT NAVIGATION,41190114.77
CONSTRUCTION LFG,40277019.02
VANCOUVER DRYDOCK COMPANY,38842258.60
IBM CANADA,38826494.69
JOSEPH ELIE,36794394.62
CANADIAN CORPS OF COMMISSIONAIRES,35611183.22
FAIRBANKS MORSE ENGINE,30601869.16
CANADIAN MARITIME ENGINEERING,29800113.17
BRONTE CONSTRUCTION PORT DALHOUSIE REHABILITATION TRUST ACCOUNT,29222553.39
RJG CONSTRUCTION,28196771.21
CHANTIER NAVAL FORILLON,28009975.67
CAE,27350959.85
WOODWARD S OIL,24902643.44
WAJAX,24671616.53
REPARATIONS NAVALES ET INDUSTRIELLES OCEAN,24183079.18
BEAVER AIR CHARTER CONSULTANTS,22611801.76
IIC TECHNOLOGIES,22564596.95
STERLING FUELS,20832398.13
KONGSBERG,18655716.82
GROUPE ENERGIE BDL,18170927.22
LES ENTREPRISES P E C,17681147.37
MICROSOFT CANADA,17416508.11
MOTOROLA SOLUTIONS CANADA,16783602.63
TOROMONT,16295750.40
PALFINGER MARINE,16066404.97
ARDENT GLOBAL,15924435.88
FORD MOTOR COMPANY,14793036.88
GESTION AJ,14688572.71
BROADNET TELECOM,14562338.09
INNOVASEA MARINE SYSTEMS CANADA,14545689.03
KANTER MARINE,14483300.24
FLOYD S CONSTRUCTION,14398707.24
GRIFFIN ENGINEERED SYSTEMS,14332262.84
MADSEN DIESEL TURBINE,14319274.13
KEYSTONE SUPPLIES INTERNATIONAL,14213969.00
FELIX TECHNOLOGY,14030379.81
CANAM PONTS CANADA,14003627.12
