d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,103669.79,106325.72
0_other,2019-2020,254493.32,251558.92
0_other,2020-2021,132287.36,125385.27
0_other,2021-2022,19163.29,18118.59
1_facilities_and_construction,2017-2018,1297975.82,1331578.08
1_facilities_and_construction,2018-2019,1450513.39,1472799.11
1_facilities_and_construction,2019-2020,943247.54,935564.21
1_facilities_and_construction,2020-2021,2083755.60,1976073.02
1_facilities_and_construction,2021-2022,518493.08,405598.79
2_professional_services,2017-2018,1851406.57,1899404.63
2_professional_services,2018-2019,1363485.90,1383275.66
2_professional_services,2019-2020,1100559.65,1091031.93
2_professional_services,2020-2021,832929.18,791557.64
2_professional_services,2021-2022,248262.66,202025.16
4_medical,2019-2020,14494.77,14143.99
4_medical,2020-2021,62242.25,59171.86
4_medical,2021-2022,62242.25,48689.91
7_travel,2017-2018,22380.98,22985.80
7_travel,2018-2019,47139.98,47739.15
7_travel,2019-2020,80433.79,79779.25
7_travel,2020-2021,109625.27,104979.02
8_security_and_protection,2017-2018,10373.77,10642.19
8_security_and_protection,2018-2019,926.23,946.35
9_human_capital,2017-2018,34467.94,35302.60
9_human_capital,2018-2019,9469.95,9617.23
